Date,SNR.L,QQ.L,CHG.L,HOC.L,BAG.L,JMAT.L,VCT.L,ELM.L,KLR.L,KIE.L,MSLH.L,MGNS.L,COA.L,BREE.L,GFRD.L,BBY.L,MGAM.L,DRX.L,RSW.L,SXS.L,OXIG.L,FGT.L,BRSC.L,THRG.L,INVP.L,IPF.L,IGG.L,PAG.L,PPET.L,RAT.L,SOI.L,IPO.L,3IN.L,INPP.L,CBG.L,ASHM.L,ABDN.L,CWK.L,CCR.L,HFG.L,GNC.L,PFD.L,AEP.L,GRG.L,TATE.L,PNN.L,VOF.L,VSVS.L,GDWN.L,BHMG.L,VTY.L,BWY.L,TW.L,RS1.L,ROR.L,BOY.L,AVON.L,ATYM.L,HILS.L,JSG.L,PAY.L,CKN.L,BRGE.L,MRCH.L,ASL.L,MNKS.L,JFJ.L,JII.L,JGGI.L,JEDT.L,EMG.L,BRWM.L,BGFD.L,OCI.L,PHI.L,PEY.L,TRY.L,RCP.L,RICA.L,ATR.L,SDP.L,ATT.L,SAIN.L,MUT.L,JMG.L,LWDB.L,ICGT.L,CTY.L,HSL.L,HRI.L,FSV.L,HGT.L,HICL.L,FEV.L,FEML.L,JAM.L,CGT.L,EOT.L,GSCT.L,IEM.L,EDIN.L,CLDN.L,BUT.L,IAD.L,EWI.L,MEGP.L,CSN.L,FUTR.L,ITV.L,FOUR.L,MONY.L,LRE.L,HTG.L,OXB.L,GNS.L,DLN.L,UTG.L,SVS.L,SAFE.L,SRE.L,BLND.L,GPE.L,BYG.L,GRI.L,HWG.L,HMSO.L,WKP.L,PHP.L,SMWH.L,FRAS.L,DNLM.L,INCH.L,PTEC.L,CCC.L,NCC.L,PINE.L,PAGE.L,GFTU.L,MTO.L,HAS.L,IWG.L,TCAP.L,TPK.L,DSCV.L,SRP.L,TEP.L,JDW.L,MAB.L,CCL.L,FGP.L,PPH.L,DOM.L,RNK.L
2011-11-18,164.31283569335938,117.73725128173828,368.28857421875,344.23876953125,395.4916076660156,2039.4212646484375,1083.34814453125,123.2448959350586,289.6772155761719,918.3746337890625,94.35247802734375,563.8255004882812,29.431053161621094,91.12154388427734,43.477073669433594,230.30227661132812,253.64854431152344,565.64453125,874.9348754882812,1219.9283447265625,997.4949951171875,319.0357971191406,426.6073303222656,166.6942596435547,253.11129760742188,198.4237060546875,427.4500427246094,168.9107208251953,118.49596405029297,1081.533935546875,145.90248107910156,71.96510314941406,167.2676544189453,117.63731384277344,674.2806396484375,326.27783203125,267.90936279296875,693.35400390625,273.5977783203125,290.4520568847656,61.10371398925781,34.047119140625,654.429931640625,498.37957763671875,791.7081298828125,1064.6767578125,137.9420928955078,227.9943084716797,1049.15576171875,206.0,437.0045471191406,717.4241333007812,38.879615783691406,200.17295837402344,162.72430419921875,264.51434326171875,312.3843688964844,213.46604919433594,241.139892578125,27.175386428833008,531.33154296875,1061.725341796875,164.51100158691406,354.1346740722656,516.3739013671875,310.6036071777344,158.22084045410156,340.6000061035156,133.4501495361328,136.6537322998047,139.5533447265625,616.876953125,180.6492919921875,136.2678985595703,143.1793212890625,2.5796408653259277,154.4014892578125,1308.46484375,198.3936767578125,151.4718475341797,202.7694091796875,31.600000381469727,208.27960205078125,605.313720703125,50.4581298828125,346.2607727050781,371.2454528808594,271.46185302734375,251.3936004638672,449.9833068847656,91.31441497802734,100.91156005859375,115.02877807617188,96.88499450683594,442.30499267578125,161.1710205078125,3153.4853515625,225.80906677246094,52.60757827758789,97.27305603027344,449.2543640136719,0.9769588708877563,382.5628356933594,142.13247680664062,50.313514709472656,49.90458297729492,149.3282012939453,131.3946990966797,63.71737289428711,226.9205322265625,105.60774230957031,754.3681030273438,665.1259155273438,255.0,985.9686279296875,1607.1488037109375,160.7595977783203,277.31695556640625,104.52537536621094,22.63318634033203,466.2545471191406,339.6502685546875,235.95428466796875,82.72014617919922,201.25796508789062,1678.3731689453125,230.89801025390625,75.56430053710938,517.8031005859375,233.10000610351562,468.1117248535156,310.5807189941406,227.2100372314453,451.6822814941406,111.37232208251953,174.5371551513672,381.15106201171875,205.0858917236328,125.25907897949219,73.1751708984375,83.95703887939453,278.3766174316406,773.0164184570312,141.27415466308594,399.42327880859375,716.6728515625,418.66387939453125,200.3757781982422,2080.5185546875,270.92840576171875,243.8586883544922,136.036865234375,146.47389221191406
2011-11-21,164.21307373046875,115.84309387207031,351.1669921875,333.213134765625,383.1948547363281,1969.858154296875,1064.44677734375,119.04852294921875,274.50958251953125,884.2615356445312,91.86296844482422,559.8477783203125,29.431053161621094,91.12154388427734,42.4354248046875,222.1305389404297,246.38723754882812,550.2222900390625,858.97265625,1170.0943603515625,944.5747680664062,312.9292297363281,416.7616271972656,161.8318328857422,240.81732177734375,188.691162109375,406.4994812011719,166.12538146972656,117.500244140625,1064.6192626953125,144.28684997558594,70.96558380126953,167.12799072265625,118.33219909667969,645.9370727539062,315.855224609375,261.8205261230469,692.8555908203125,264.1826477050781,286.0946044921875,59.463314056396484,33.98166275024414,638.9552001953125,488.3223571777344,790.5489501953125,1039.3450927734375,137.44320678710938,219.5117645263672,1049.15576171875,206.5,429.2699890136719,690.060791015625,36.845333099365234,195.79324340820312,162.52487182617188,252.7713623046875,314.38043212890625,209.72105407714844,244.12924194335938,26.178123474121094,515.2305908203125,1050.76953125,162.14125061035156,347.08770751953125,509.4027404785156,304.4075012207031,156.47393798828125,328.20001220703125,134.6452178955078,134.65875244140625,135.7869873046875,595.5369262695312,178.90025329589844,136.2678985595703,141.92994689941406,2.5518338680267334,148.23342895507812,1280.540283203125,198.51841735839844,147.8565216064453,196.28480529785156,31.149999618530273,203.1784210205078,585.9315795898438,49.26029968261719,342.2808532714844,371.2454528808594,266.59307861328125,246.16146850585938,442.883544921875,89.02157592773438,100.66240692138672,115.02877807617188,94.4927749633789,430.32379150390625,159.02471923828125,3133.5107421875,222.062255859375,52.40793228149414,96.37422180175781,443.7853698730469,0.9585898518562317,376.7079162597656,140.14114379882812,48.76387023925781,50.525299072265625,144.17152404785156,131.3946990966797,60.53895568847656,218.9584197998047,102.32923889160156,736.572021484375,631.221435546875,255.0,963.50341796875,1521.460693359375,154.9790496826172,270.4461669921875,101.78782653808594,22.384464263916016,451.2491760253906,330.4512939453125,216.9466094970703,80.9591064453125,199.68553161621094,1607.532958984375,219.20384216308594,75.44023132324219,515.8096313476562,232.8000030517578,462.35107421875,300.82220458984375,219.28985595703125,439.13543701171875,111.08226013183594,179.52391052246094,377.5740661621094,200.40220642089844,124.64305877685547,71.78231048583984,81.46129608154297,263.95794677734375,753.6907958984375,137.28952026367188,393.8443298339844,725.1278076171875,402.8878173828125,195.41824340820312,2069.548095703125,264.6654968261719,243.8586883544922,132.28565979003906,145.1776580810547
2011-11-22,163.71426391601562,115.743408203125,322.1651611328125,337.3082580566406,375.5508728027344,1954.3992919921875,1057.48291015625,119.13983917236328,263.56890869140625,882.923828125,91.61402893066406,556.864501953125,29.431053161621094,89.87328338623047,41.964473724365234,216.25091552734375,241.71217346191406,547.735107421875,829.04345703125,1153.1510009765625,934.5899047851562,314.5493469238281,416.51239013671875,162.20587158203125,240.0940704345703,183.92425537109375,413.5491943359375,169.10968017578125,115.01081848144531,1047.70458984375,146.1510467529297,71.71521759033203,167.4072723388672,118.63007354736328,627.5384521484375,318.6345520019531,261.54376220703125,697.8401489257812,261.9453430175781,288.95806884765625,59.99648666381836,31.42806625366211,629.4708251953125,486.6295471191406,787.6510620117188,1063.931396484375,137.8173828125,218.08157348632812,1041.6795654296875,205.89999389648438,430.23681640625,696.5284423828125,36.69648742675781,194.79783630371094,165.01759338378906,246.5018768310547,299.409912109375,209.72105407714844,244.12924194335938,25.554834365844727,515.2305908203125,1050.76953125,163.1390838623047,348.87432861328125,510.8966064453125,305.9066162109375,157.8465118408203,329.0,130.56204223632812,132.0653533935547,136.1834716796875,593.5516967773438,179.89968872070312,136.76707458496094,142.42970275878906,2.562528610229492,149.1287384033203,1278.5458984375,197.14590454101562,148.35516357421875,197.5318145751953,31.200000762939453,206.78660583496094,588.41650390625,49.7094841003418,336.50994873046875,372.1171875,267.0898132324219,245.66314697265625,438.48370361328125,89.52005767822266,100.1640853881836,115.5250473022461,93.69536590576172,433.319091796875,159.7235107421875,3133.5107421875,221.31289672851562,52.80723190307617,95.8748550415039,445.97308349609375,0.9681146144866943,377.70452880859375,138.39871215820312,48.6139030456543,50.8977165222168,147.82418823242188,121.1893081665039,58.651771545410156,216.96788024902344,98.8023452758789,737.5606079101562,630.2242431640625,245.0,974.4863891601562,1530.42822265625,157.86932373046875,274.23004150390625,102.28553771972656,21.762676239013672,458.1059265136719,330.0470886230469,238.24317932128906,82.08795166015625,202.8302764892578,1617.0689697265625,220.4478759765625,75.44023132324219,516.3079833984375,237.39999389648438,446.9558410644531,295.245849609375,218.2998504638672,437.6299133300781,113.44395446777344,173.53976440429688,369.5257568359375,202.69424438476562,125.87509155273438,70.38941955566406,78.86572265625,260.50811767578125,732.4801025390625,146.34552001953125,381.8778076171875,728.1116943359375,400.19189453125,194.6970672607422,2034.6395263671875,258.9720458984375,243.8586883544922,133.77951049804688,145.8756103515625
2011-11-23,155.5335235595703,123.2203598022461,343.21771240234375,311.00421142578125,384.1918640136719,1931.2119140625,1068.42578125,116.31182861328125,247.40670776367188,855.4996948242188,90.86717987060547,554.3785400390625,28.932222366333008,89.87328338623047,42.87018966674805,213.8591766357422,232.1940460205078,536.2927856445312,823.5562133789062,1118.267333984375,938.583740234375,311.558349609375,409.7823486328125,161.58245849609375,230.25901794433594,175.3834686279297,417.02447509765625,167.12013244628906,114.51294708251953,1045.7152099609375,140.1856689453125,69.71619415283203,167.12799072265625,118.33219909667969,600.6864013671875,307.3186340332031,256.97723388671875,692.9447021484375,256.3522033691406,284.1026306152344,57.82301712036133,29.13642692565918,618.98779296875,489.5172119140625,774.9000854492188,1038.599853515625,137.44320678710938,210.6345977783203,1001.806640625,206.6999969482422,426.9495849609375,685.08544921875,35.0492057800293,193.90196228027344,162.42518615722656,241.72509765625,324.3607482910156,220.9561004638672,237.20640563964844,25.430177688598633,514.1572875976562,1052.761474609375,159.64682006835938,343.2168273925781,507.9088439941406,305.7066650390625,156.224365234375,325.6000061035156,130.86085510253906,130.96807861328125,122.5587158203125,583.1297607421875,178.40054321289062,138.2645263671875,137.93191528320312,2.562528610229492,145.44786071777344,1275.5538330078125,195.64854431152344,143.8671112060547,194.53892517089844,30.75,202.0814971923828,585.4347534179688,49.100589752197266,333.82330322265625,368.63018798828125,263.8110046386719,241.67669677734375,438.78369140625,88.72251892089844,100.66240692138672,115.624267578125,93.0474624633789,427.7279052734375,158.02647399902344,3155.9814453125,215.81752014160156,51.01038360595703,95.47537994384766,441.4984130859375,0.9585898518562317,367.73858642578125,135.66061401367188,47.88907241821289,50.40114974975586,149.1133575439453,123.74070739746094,58.651771545410156,218.9584197998047,99.94486999511719,674.7279663085938,615.7650146484375,241.5,973.4879760742188,1515.482666015625,154.1817169189453,278.8105163574219,99.54798889160156,22.011390686035156,450.7524108886719,328.5307312011719,237.84507751464844,79.46913146972656,198.11325073242188,1601.17578125,220.4478759765625,75.19208526611328,498.36676025390625,228.8000030517578,425.1802673339844,293.7521667480469,213.34970092773438,437.37890625,112.69818115234375,171.5450897216797,353.23046875,209.47064208984375,123.25692749023438,67.90216064453125,75.82088470458984,256.7929382324219,709.3838500976562,150.3302001953125,377.9158935546875,743.529541015625,399.3932189941406,194.60696411132812,1984.9256591796875,256.69464111328125,243.8586883544922,131.5221710205078,141.08958435058594
2011-11-24,157.52880859375,121.62527465820312,359.6404724121094,313.1305236816406,380.2037353515625,1904.7110595703125,1075.3896484375,118.2275390625,237.9579620361328,856.1685791015625,91.48953247070312,552.3897705078125,28.932222366333008,86.1286392211914,42.5079345703125,218.14434814453125,236.3723907470703,548.7301635742188,818.0692749023438,1141.191162109375,925.6033325195312,311.0599060058594,412.02569580078125,159.83692932128906,240.6727294921875,176.77386474609375,421.09527587890625,171.2981414794922,113.26822662353516,1033.775146484375,142.7956085205078,69.46630859375,166.7091522216797,117.63731384277344,607.15087890625,310.29644775390625,256.2852478027344,696.9329223632812,250.38629150390625,288.83367919921875,57.41291427612305,29.693021774291992,647.9404907226562,485.63372802734375,763.8880615234375,1003.5824584960938,137.44320678710938,216.6513214111328,1021.7430419921875,207.0,427.33636474609375,696.0308837890625,35.18813705444336,195.5941162109375,164.21995544433594,244.90957641601562,319.3705749511719,220.9561004638672,234.21641540527344,25.430177688598633,509.8635559082031,1045.7894287109375,158.1500701904297,338.9490051269531,505.4190673828125,302.8085021972656,156.09957885742188,327.0,131.9563446044922,128.57418823242188,124.74018859863281,586.6038818359375,180.14956665039062,138.2645263671875,140.18080139160156,2.5796408653259277,144.2540283203125,1270.567138671875,197.3954620361328,144.73980712890625,197.5318145751953,31.0,203.32579040527344,576.489013671875,48.361942291259766,329.3457946777344,368.3810729980469,262.2210693359375,241.17840576171875,434.98382568359375,88.32377624511719,99.0179214477539,115.32653045654297,92.6487808227539,426.3300476074219,156.82852172851562,3160.97509765625,217.3162841796875,51.30986404418945,94.2769546508789,440.60345458984375,0.9517865777015686,370.4792785644531,136.65626525878906,48.23898696899414,50.8977165222168,146.10531616210938,111.62175750732422,58.85041809082031,216.96788024902344,101.0377197265625,672.7490234375,618.2578735351562,240.0,978.480224609375,1501.533447265625,153.583740234375,273.8317565917969,99.54798889160156,21.762676239013672,449.8581237792969,329.5414733886719,240.4325714111328,83.93925476074219,191.82395935058594,1598.4510498046875,222.93600463867188,75.62633514404297,501.8553466796875,228.10000610351562,437.0019226074219,296.7396240234375,225.47750854492188,423.4520263671875,111.040771484375,171.5450897216797,354.22406005859375,194.92129516601562,126.2857666015625,68.25037384033203,78.51631927490234,255.64292907714844,712.6831665039062,152.50367736816406,378.2392578125,739.0533447265625,399.3932189941406,194.3365478515625,1978.94091796875,251.97720336914062,243.8586883544922,130.49314880371094,139.5939178466797
2011-11-25,161.61920166015625,121.12681579589844,340.5097961425781,315.02069091796875,372.55975341796875,1920.1700439453125,1094.291015625,120.87313079833984,251.88238525390625,860.8507690429688,91.73847198486328,556.864501953125,28.932222366333008,86.1286392211914,42.75249481201172,220.2371063232422,237.2677459716797,548.7301635742188,798.1163330078125,1130.2275390625,913.621337890625,311.0599060058594,413.1473693847656,159.83692932128906,238.79248046875,168.9282684326172,424.868408203125,177.26673889160156,113.01929473876953,1030.79052734375,143.9140625,69.96607208251953,166.4298553466797,117.14098358154297,609.6371459960938,308.410400390625,256.1467590332031,699.9241333007812,253.18284606933594,289.58056640625,57.82301712036133,30.937034606933594,646.4429931640625,484.5384216308594,769.1044921875,1022.2086791992188,137.44320678710938,223.35853576660156,1034.2034912109375,206.10000610351562,428.3031311035156,690.060791015625,35.82322692871094,196.98765563964844,164.51907348632812,245.10862731933594,319.3705749511719,220.9561004638672,234.21641540527344,25.430177688598633,520.59765625,1065.7095947265625,157.90066528320312,340.4378356933594,504.92108154296875,303.00836181640625,157.47215270996094,327.5,134.44602966308594,128.27493286132812,124.14522552490234,582.1373901367188,181.77365112304688,138.2645263671875,140.43067932128906,2.5518338680267334,139.77716064453125,1285.5267333984375,196.64678955078125,142.12176513671875,193.54129028320312,30.774999618530273,206.5611114501953,580.4649658203125,48.501678466796875,327.35577392578125,368.63018798828125,263.8110046386719,241.67669677734375,430.18402099609375,89.02157592773438,100.1640853881836,115.32653045654297,93.19699096679688,423.33477783203125,155.8302459716797,3133.5107421875,218.93984985351562,50.835693359375,93.12844848632812,445.8735656738281,0.9511063098907471,369.7317810058594,135.90951538085938,48.039031982421875,51.02186584472656,145.2458038330078,114.81096649169922,59.54570770263672,216.96788024902344,101.33573150634766,679.6744995117188,624.240966796875,225.5,1008.4337158203125,1495.5550537109375,156.47401428222656,283.68963623046875,98.55250549316406,21.762676239013672,451.34857177734375,327.62091064453125,238.8402862548828,85.15836334228516,191.82395935058594,1606.6248779296875,220.94546508789062,75.62633514404297,497.6690368652344,225.39999389648438,428.16058349609375,299.3285827636719,225.47750854492188,420.8172302246094,111.70375061035156,172.54241943359375,354.62152099609375,193.72544860839844,125.41309356689453,66.55905151367188,80.86231231689453,253.6084442138672,713.625732421875,152.1414031982422,378.8052978515625,737.5614624023438,399.5929260253906,195.59849548339844,1997.892578125,252.05860900878906,243.8586883544922,131.38941955566406,139.5939178466797
2011-11-28,164.41261291503906,123.32006072998047,345.92578125,323.9987487792969,384.1918640136719,1997.462646484375,1114.1875,126.89395141601562,266.0554504394531,915.0301513671875,91.11612701416016,551.8927612304688,29.181638717651367,86.1286392211914,43.929969787597656,229.1063995361328,249.50416564941406,556.6898193359375,825.5516357421875,1174.081298828125,944.5747680664062,313.5523376464844,418.7557067871094,163.07862854003906,245.44564819335938,185.9104766845703,430.7267150878906,179.1567840576172,113.01929473876953,1045.7152099609375,144.4111328125,71.96510314941406,167.5469207763672,116.94242858886719,630.5219116210938,321.71173095703125,269.0163269042969,710.39306640625,264.741943359375,281.3637390136719,58.643218994140625,31.10074806213379,645.444580078125,492.2057800292969,788.2306518554688,1040.8345947265625,137.44320678710938,236.37828063964844,1034.2034912109375,207.0,440.87188720703125,704.9862060546875,36.71631622314453,202.1637420654297,167.11143493652344,260.43414306640625,318.3725280761719,224.70111083984375,237.20640563964844,25.67949676513672,535.6251220703125,1083.63720703125,161.891845703125,352.248779296875,518.8638305664062,310.4036865234375,159.7181854248047,339.29998779296875,135.84034729003906,131.4668426513672,131.18540954589844,601.4921264648438,184.89691162109375,138.2645263671875,144.4287109375,2.5903358459472656,143.9554901123047,1301.4837646484375,196.64678955078125,146.36045837402344,199.52708435058594,30.899999618530273,208.4276123046875,597.8589477539062,50.1087532043457,336.4102478027344,368.63018798828125,270.86553955078125,241.17840576171875,437.9837341308594,91.71315002441406,100.66240692138672,115.5250473022461,96.68562316894531,437.31280517578125,161.3207244873047,3133.5107421875,223.31118774414062,51.060306549072266,94.12716674804688,457.01043701171875,0.9626717567443848,369.7317810058594,141.38575744628906,49.888614654541016,50.77357482910156,144.3863525390625,111.62175750732422,61.383216857910156,220.94895935058594,103.42207336425781,691.54638671875,648.6720581054688,230.0,1023.4102783203125,1567.2938232421875,160.26129150390625,283.1918029785156,98.55250549316406,22.011390686035156,468.838134765625,341.16650390625,248.99102783203125,84.93255615234375,188.67929077148438,1696.537841796875,229.9027557373047,76.06061553955078,503.8487854003906,227.89999389648438,438.1939392089844,306.000244140625,233.15016174316406,439.88812255859375,111.78659057617188,172.54241943359375,361.3781433105469,206.2817840576172,127.87714385986328,70.5386734008789,85.00527954101562,254.75836181640625,746.1491088867188,141.63636779785156,383.4949035644531,744.0267944335938,409.5777587890625,201.81802368164062,2060.7314453125,253.44126892089844,243.8586883544922,132.9827880859375,141.7875213623047
2011-11-29,174.78819274902344,123.32006072998047,346.0131530761719,324.4713134765625,381.5330505371094,2033.900146484375,1134.083251953125,128.9009246826172,262.32568359375,926.4010620117188,92.85877227783203,566.8085327148438,28.932222366333008,86.1286392211914,44.28324890136719,240.8656463623047,254.87632751464844,559.1773071289062,879.9232788085938,1189.0313720703125,997.4949951171875,313.5523376464844,416.51239013671875,164.82408142089844,245.2286834716797,183.72567749023438,470.64190673828125,182.04164123535156,115.01081848144531,1048.6998291015625,145.65391540527344,71.4653549194336,167.6864776611328,117.43875885009766,629.5275268554688,321.3145751953125,272.47589111328125,709.3959350585938,270.8011474609375,283.60467529296875,59.05320739746094,34.50546646118164,648.9388427734375,493.1018981933594,792.8671875,1039.3450927734375,137.44320678710938,241.70452880859375,1026.7271728515625,207.6999969482422,448.9931640625,725.3844604492188,38.026214599609375,207.3397216796875,174.78900146484375,264.81292724609375,317.37457275390625,224.70111083984375,235.96058654785156,26.178123474121094,536.6984252929688,1071.68505859375,160.6445770263672,351.9511413574219,513.3862915039062,309.8039855957031,159.8429718017578,332.0,134.44602966308594,131.66636657714844,136.83741760253906,604.9661254882812,184.3971710205078,137.2661895751953,142.17982482910156,2.583919048309326,144.2540283203125,1256.604736328125,196.14772033691406,148.47984313964844,201.02354431152344,31.100000381469727,209.17425537109375,600.3439331054688,50.25848388671875,338.30084228515625,371.4945373535156,273.05169677734375,246.2860107421875,445.48345947265625,91.4639663696289,100.66240692138672,115.7234878540039,95.53937530517578,440.30810546875,161.3207244873047,3133.5107421875,223.93563842773438,51.11021041870117,94.87616729736328,459.5958557128906,0.9613111615180969,372.72161865234375,139.39434814453125,48.71388244628906,51.02186584472656,147.1796112060547,114.81096649169922,63.07176208496094,221.9442138671875,101.33573150634766,695.0093383789062,660.1398315429688,235.0,1040.384033203125,1586.22509765625,165.14486694335938,284.2871398925781,100.54347229003906,21.51396369934082,474.3036804199219,347.130615234375,247.19972229003906,88.68034362792969,198.11325073242188,1712.8851318359375,227.66348266601562,76.06061553955078,509.33087158203125,227.0,435.412353515625,307.2947082519531,232.16014099121094,437.7553405761719,112.5738754272461,170.5477294921875,368.9295349121094,207.97586059570312,130.64927673339844,70.43917846679688,85.20491790771484,261.3042907714844,761.2323608398438,139.82518005371094,388.1036682128906,751.9841918945312,416.3674011230469,203.26025390625,2094.644775390625,255.5559844970703,243.8586883544922,139.1572723388672,144.080810546875
2011-11-30,175.08743286132812,125.81238555908203,342.8682556152344,348.9641418457031,382.86248779296875,2110.26025390625,1167.906982421875,138.93568420410156,255.61207580566406,946.4674682617188,92.11193084716797,566.8085327148438,28.932222366333008,86.1286392211914,45.56037902832031,250.23316955566406,267.3116149902344,556.6898193359375,917.3348999023438,1247.8350830078125,972.5326538085938,318.9111328125,422.743896484375,169.56185913085938,261.4278259277344,195.64295959472656,478.3864440917969,186.41856384277344,114.01504516601562,1113.3726806640625,148.13949584960938,70.96558380126953,168.9431610107422,117.63731384277344,657.8711547851562,334.615966796875,279.810302734375,721.85888671875,278.7247619628906,287.8374938964844,59.463314056396484,38.40121841430664,638.9552001953125,493.89862060546875,779.6177368164062,1069.1468505859375,137.44320678710938,244.2197723388672,1014.2669067382812,207.60000610351562,460.5950622558594,725.3844604492188,38.5819206237793,212.416259765625,180.2730255126953,274.2669677734375,299.409912109375,224.70111083984375,253.4022216796875,26.427438735961914,531.423828125,1107.5408935546875,167.62913513183594,365.05255126953125,525.3370971679688,318.09881591796875,158.75270080566406,338.8999938964844,137.2843780517578,134.25978088378906,140.70457458496094,626.8023681640625,183.02296447753906,137.2661895751953,143.42919921875,2.562528610229492,151.71539306640625,1236.65869140625,197.64501953125,149.85116577148438,205.51290893554688,31.100000381469727,213.28067016601562,623.2047729492188,51.50621032714844,356.1113586425781,368.63018798828125,281.99432373046875,249.89869689941406,461.9828186035156,93.30818176269531,102.15740203857422,116.41822814941406,98.8785171508789,450.7916564941406,165.11415100097656,3096.05810546875,234.05206298828125,53.00688552856445,96.37422180175781,473.0197448730469,0.9973689317703247,379.1993713378906,141.38575744628906,49.763641357421875,51.270137786865234,142.02284240722656,114.81096649169922,64.31334686279297,227.9158477783203,107.49537658691406,724.6893920898438,687.0639038085938,245.0,1053.36376953125,1594.196044921875,176.9053497314453,318.44146728515625,103.28103637695312,22.011390686035156,492.190673828125,356.3294372558594,254.46444702148438,99.15579986572266,207.54730224609375,1776.0059814453125,236.62071228027344,76.80511474609375,523.2850952148438,233.39999389648438,458.8569641113281,324.2227783203125,235.1302032470703,446.5380554199219,112.69818115234375,166.1593780517578,381.8465881347656,218.93768310546875,132.49737548828125,72.9264144897461,89.1981430053711,269.8846740722656,783.8572998046875,136.92727661132812,396.6742248535156,797.8455200195312,431.74395751953125,206.68539428710938,2189.40283203125,265.3975524902344,243.8586883544922,148.85044860839844,149.26583862304688
2011-12-01,175.88563537597656,127.00871276855469,345.0521545410156,336.59954833984375,385.8536376953125,2083.758056640625,1159.9482421875,139.11810302734375,248.15264892578125,959.8451538085938,90.36925506591797,546.920654296875,28.932222366333008,86.1286392211914,43.1147346496582,247.34320068359375,267.41119384765625,547.735107421875,895.8854370117188,1236.8717041015625,979.5221557617188,315.54632568359375,430.7201843261719,165.57212829589844,260.8492736816406,203.5878448486328,476.5000305175781,183.036376953125,117.99811553955078,1060.6395263671875,151.61927795410156,70.96558380126953,168.9431610107422,117.73664855957031,640.96435546875,335.8070373535156,281.8860168457031,733.3250122070312,276.7672119140625,287.8374938964844,58.23311233520508,35.97865295410156,632.466064453125,490.9112243652344,773.8213500976562,1060.2061767578125,137.19374084472656,243.72654724121094,1026.7271728515625,207.8000030517578,466.7828063964844,750.7581787109375,37.63920211791992,203.05955505371094,179.07650756835938,270.0872497558594,299.409912109375,235.93614196777344,244.18307495117188,26.178123474121094,528.2030639648438,1100.5689697265625,165.63352966308594,364.258544921875,525.8348388671875,315.3005676269531,158.75270080566406,339.0,136.13909912109375,135.65628051757812,138.42398071289062,617.8693237304688,182.8980255126953,136.76707458496094,148.92648315429688,2.573223829269409,151.91436767578125,1216.712646484375,197.64501953125,156.08457946777344,207.2587890625,31.0,211.53851318359375,620.2227783203125,51.85557556152344,346.36029052734375,376.6005859375,279.31158447265625,251.1444549560547,453.9831237792969,92.90943908691406,102.6557388305664,117.41072082519531,99.4765625,455.2845764160156,162.9180145263672,3235.8798828125,231.80398559570312,53.406185150146484,96.87356567382812,470.5338439941406,0.9926064610481262,376.7079162597656,140.88790893554688,49.43871307373047,50.8977165222168,142.66746520996094,114.81096649169922,63.51873016357422,241.8495330810547,104.8129653930664,715.2904663085938,681.5794677734375,247.0,1028.40234375,1619.10546875,174.4136962890625,314.8567199707031,103.5299072265625,21.51396369934082,496.56304931640625,346.8273620605469,251.27989196777344,96.5368881225586,199.68553161621094,1766.4697265625,234.6302032470703,76.92919921875,511.3243408203125,227.1999969482422,446.2405700683594,319.14434814453125,230.92259216308594,424.95758056640625,111.8695297241211,157.98106384277344,377.4747009277344,211.3640594482422,129.72523498535156,71.33458709716797,91.29456329345703,259.18121337890625,784.7999267578125,136.56503295898438,392.4698181152344,774.964599609375,424.1554870605469,200.9165802001953,2183.418212890625,261.41217041015625,243.8586883544922,149.7467803955078,141.48841857910156
