Date,AUTO.L,PSN.L,SMT.L
2009-08-04,,454.8593444824219,90.25454711914062
2009-08-05,,461.6112060546875,89.75536346435547
2009-08-06,,485.540771484375,90.65387725830078
2009-08-07,,475.6115417480469,90.85359954833984
2009-08-10,,473.6255798339844,91.05325317382812
2009-08-11,,462.8027038574219,90.15474700927734
2009-08-12,,460.7176208496094,90.35440063476562
2009-08-13,,479.4838562011719,91.3528060913086
2009-08-14,,499.93817138671875,90.45425415039062
2009-08-17,,479.0867004394531,88.35762023925781
2009-08-18,,477.5973205566406,88.25777435302734
2009-08-19,,473.5263671875,89.39594268798828
2009-08-20,,495.9664611816406,90.97341918945312
2009-08-21,,497.4559020996094,93.7089614868164
2009-08-24,,514.8323364257812,96.28485107421875
2009-08-25,,507.8815612792969,95.64588928222656
2009-08-26,,488.3208312988281,95.0468521118164
2009-08-27,,475.31353759765625,93.84876251220703
2009-08-28,,488.7181396484375,95.24652099609375
2009-09-01,,468.2638244628906,90.05487823486328
2009-09-02,,462.107666015625,88.75698852539062
2009-09-03,,471.93768310546875,89.6555404663086
2009-09-04,,486.6329650878906,91.05325317382812
2009-09-07,,497.4559020996094,92.53089141845703
2009-09-08,,506.88861083984375,93.24976348876953
2009-09-09,,517.8106689453125,94.9469985961914
2009-09-10,,505.89569091796875,94.34796142578125
2009-09-11,,510.8603210449219,95.9653549194336
2009-09-14,,507.38507080078125,94.62749481201172
2009-09-15,,507.38507080078125,95.54605865478516
2009-09-16,,504.4063415527344,98.2816390991211
2009-09-17,,516.3214721679688,99.43975830078125
2009-09-18,,502.42041015625,99.59949493408203
2009-09-21,,495.5692443847656,97.66263580322266
2009-09-22,,485.6401062011719,99.83909606933594
2009-09-23,,487.4272766113281,99.7592544555664
2009-09-24,,461.4126281738281,99.2400894165039
2009-09-25,,449.7953796386719,100.6378173828125
2009-09-28,,465.5828552246094,100.6378173828125
2009-09-29,,463.8949279785156,101.13703155517578
2009-09-30,,453.1712951660156,100.23847198486328
2009-10-01,,454.3629455566406,98.74089813232422
2009-10-02,,437.781005859375,97.12349700927734
2009-10-05,,437.8802795410156,97.84236145019531
2009-10-06,,451.7812805175781,99.63943481445312
2009-10-07,,447.51177978515625,101.43653869628906
2009-10-08,,457.2423095703125,102.4349365234375
2009-10-09,,448.30596923828125,102.83428955078125
2009-10-12,,459.02960205078125,104.2320556640625
2009-10-13,,435.5965881347656,103.13381958007812
2009-10-14,,446.61798095703125,104.8310546875
2009-10-15,,443.7384948730469,103.63298797607422
2009-10-16,,446.61798095703125,103.43331909179688
2009-10-19,,446.0223083496094,104.8310546875
2009-10-20,,442.1498718261719,103.53314971923828
2009-10-21,,446.32012939453125,101.53639221191406
2009-10-22,,438.674560546875,101.03719329833984
2009-10-23,,439.9654235839844,102.83428955078125
2009-10-26,,422.39068603515625,101.43653869628906
2009-10-27,,419.9083251953125,101.73604583740234
2009-10-28,,392.1064147949219,98.74089813232422
2009-10-29,,412.8585205078125,98.24168395996094
2009-10-30,,400.5462341308594,97.4429702758789
2009-11-02,,402.9292907714844,99.14022064208984
2009-11-03,,380.5885009765625,95.84555053710938
2009-11-04,,421.0006103515625,98.24168395996094
2009-11-05,,410.971923828125,99.53960418701172
2009-11-06,,423.68145751953125,99.3998031616211
2009-11-09,,421.4969482421875,101.03719329833984
2009-11-10,,417.2274475097656,101.6362075805664
2009-11-11,,432.0220642089844,102.34615325927734
2009-11-12,,439.86614990234375,102.74553680419922
2009-11-13,,456.84521484375,102.34615325927734
2009-11-16,,485.1435546875,104.24332427978516
2009-11-17,,484.8456726074219,102.44599914550781
2009-11-18,,462.40557861328125,102.94525146484375
2009-11-19,,446.32012939453125,101.0481185913086
2009-11-20,,433.412109375,101.8469009399414
2009-11-23,,441.5541687011719,103.04508972167969
2009-11-24,,431.2276916503906,102.44599914550781
2009-11-25,,414.8443908691406,103.24481964111328
2009-11-26,,406.00738525390625,100.54884338378906
2009-11-27,,424.97222900390625,101.7470474243164
2009-11-30,,410.6741027832031,100.14945220947266
2009-12-01,,456.15008544921875,102.74553680419922
2009-12-02,,458.73175048828125,102.24627685546875
2009-12-03,,470.44818115234375,103.14495849609375
2009-12-04,,458.93035888671875,104.44300842285156
2009-12-07,,441.85198974609375,103.24481964111328
2009-12-08,,429.1426086425781,102.24627685546875
2009-12-09,,419.9083251953125,101.0481185913086
2009-12-10,,420.5041198730469,102.64570617675781
2009-12-11,,422.29132080078125,102.24627685546875
2009-12-14,,422.98638916015625,102.54585266113281
2009-12-15,,413.05718994140625,102.64570617675781
2009-12-16,,425.6673278808594,102.84541320800781
2009-12-17,,436.8873596191406,102.44599914550781
2009-12-18,,436.8873596191406,99.94973754882812
2009-12-21,,442.6462707519531,101.8469009399414
2009-12-22,,449.7953796386719,102.04661560058594
2009-12-23,,446.91595458984375,104.64268493652344
2009-12-24,,444.33428955078125,105.84090423583984
2009-12-29,,456.4481201171875,107.4384765625
2009-12-30,,453.86639404296875,107.6382064819336
2009-12-31,,466.17864990234375,107.6382064819336
2010-01-04,,458.4339599609375,109.03610229492188
2010-01-05,,460.1218566894531,109.83490753173828
2010-01-06,,465.6822204589844,109.83490753173828
2010-01-07,,496.46295166015625,110.43399810791016
2010-01-08,,487.8244323730469,110.23428344726562
2010-01-11,,479.6824645996094,110.8333969116211
2010-01-12,,475.31353759765625,110.13446044921875
2010-01-13,,490.8032531738281,107.83790588378906
2010-01-14,,487.5265808105469,107.53834533691406
2010-01-15,,478.59027099609375,106.34015655517578
2010-01-18,,479.78173828125,107.23882293701172
2010-01-19,,468.1645202636719,106.5398178100586
2010-01-20,,468.6609802246094,104.04358673095703
2010-01-21,,458.73175048828125,102.44599914550781
2010-01-22,,449.7953796386719,101.8469009399414
2010-01-25,,447.80950927734375,99.84988403320312
2010-01-26,,452.87347412109375,98.93128967285156
2010-01-27,,436.8873596191406,97.25381469726562
2010-01-28,,433.9085693359375,96.65469360351562
2010-01-29,,429.8375549316406,99.65020751953125
2010-02-01,,439.2703552246094,100.54884338378906
2010-02-02,,454.7601013183594,101.447509765625
2010-02-03,,454.7601013183594,100.14945220947266
2010-02-04,,437.2845458984375,97.47346496582031
2010-02-05,,416.0359191894531,94.8573989868164
2010-02-08,,406.3052062988281,96.11550903320312
2010-02-09,,407.2982177734375,96.85440063476562
2010-02-10,,410.47552490234375,96.79449462890625
2010-02-11,,408.092529296875,98.2922592163086
2010-02-12,,405.8087463378906,97.97270965576172
2010-02-15,,407.0003356933594,98.45201873779297
2010-02-16,,414.44720458984375,99.05110931396484
2010-02-17,,428.9439697265625,101.6471939086914
2010-02-18,,422.5892333984375,103.04508972167969
2010-02-19,,417.32672119140625,103.84390258789062
2010-02-22,,422.09271240234375,103.84390258789062
2010-02-23,,406.60308837890625,103.44448852539062
2010-02-24,,390.21990966796875,104.04358673095703
2010-02-25,,388.5319519042969,102.74553680419922
2010-02-26,,387.34039306640625,104.64268493652344
2010-03-01,,397.7660827636719,107.83790588378906
2010-03-02,,421.3977355957031,109.83490753173828
2010-03-03,,421.9934997558594,110.8333969116211
2010-03-04,,417.02886962890625,110.13446044921875
2010-03-05,,418.1210632324219,112.1314468383789
2010-03-08,,430.63189697265625,112.6307144165039
2010-03-09,,417.426025390625,113.82889556884766
2010-03-10,,422.09271240234375,116.02558135986328
2010-03-11,,433.6107177734375,115.5263442993164
2010-03-12,,441.5541687011719,116.62469482421875
2010-03-15,,437.8802795410156,117.32363891601562
2010-03-16,,450.09332275390625,117.72303009033203
2010-03-17,,447.0152282714844,118.42196655273438
2010-03-18,,449.69610595703125,118.22228240966797
2010-03-19,,454.2635803222656,119.32064056396484
2010-03-22,,453.4692687988281,118.3221664428711
2010-03-23,,442.84490966796875,119.42047882080078
2010-03-24,,456.4481201171875,120.41899108886719
2010-03-25,,466.3772277832031,121.81689453125
2010-03-26,,462.7034606933594,122.01658630371094
2010-03-29,,457.73876953125,121.71704864501953
2010-03-30,,456.6465759277344,121.4175033569336
2010-03-31,,462.2070007324219,121.61717224121094
2010-04-01,,473.6255798339844,121.4175033569336
2010-04-06,,470.6468811035156,122.91522216796875
2010-04-07,,470.44818115234375,123.41446685791016
2010-04-08,,462.7034606933594,122.21630096435547
2010-04-09,,463.1998291015625,122.61566925048828
2010-04-12,,460.4197082519531,122.41598510742188
2010-04-13,,456.6465759277344,122.01658630371094
2010-04-14,,454.7601013183594,122.51583099365234
2010-04-15,,444.83074951171875,123.81388854980469
2010-04-16,,447.11456298828125,123.21479034423828
2010-04-19,,445.82366943359375,121.4175033569336
2010-04-20,,458.135986328125,122.61566925048828
2010-04-21,,462.40557861328125,121.81689453125
2010-04-22,,476.60443115234375,121.4175033569336
2010-04-23,,494.7749328613281,122.81541442871094
2010-04-26,,503.9097900390625,123.21479034423828
2010-04-27,,483.35626220703125,121.81689453125
2010-04-28,,478.8880920410156,120.41899108886719
2010-04-29,,481.2711486816406,120.61868286132812
2010-04-30,,472.9305114746094,122.61566925048828
2010-05-04,,454.4621276855469,119.81987762451172
2010-05-05,,450.788330078125,117.4234848022461
2010-05-06,,439.6674499511719,115.72602844238281
2010-05-07,,415.53936767578125,112.0315933227539
2010-05-10,,442.6462707519531,116.82439422607422
2010-05-11,,434.0078430175781,116.52484130859375
2010-05-12,,450.6890563964844,118.02259826660156
2010-05-13,,461.71044921875,120.31913757324219
2010-05-14,,445.4264831542969,117.52332305908203
2010-05-17,,436.9866638183594,117.32363891601562
2010-05-18,,443.6391906738281,118.62166595458984
2010-05-19,,426.8588562011719,114.12844848632812
2010-05-20,,408.98614501953125,111.6322021484375
2010-05-21,,411.0713195800781,110.43399810791016
2010-05-24,,408.5889587402344,111.7320327758789
2010-05-25,,384.1629943847656,109.03610229492188
2010-05-26,,390.41845703125,109.93474578857422
2010-05-27,,409.9789733886719,112.6307144165039
2010-05-28,,405.11370849609375,114.22830963134766
2010-06-01,,404.021484375,114.02857208251953
2010-06-02,,397.6668395996094,113.5408706665039
2010-06-03,,403.7235412597656,115.837646484375
2010-06-04,,386.5460510253906,113.64073944091797
2010-06-07,,376.120361328125,111.74337005615234
2010-06-08,,356.9568176269531,110.44520568847656
2010-06-09,,361.6236267089844,111.74337005615234
2010-06-10,,358.5455017089844,111.94309997558594
2010-06-11,,364.006591796875,113.04157257080078
2010-06-14,,361.82220458984375,115.4382095336914
2010-06-15,,365.6945495605469,115.63793182373047
2010-06-16,,361.7228698730469,116.83626556396484
2010-06-17,,362.61651611328125,116.63654327392578
2010-06-18,,373.1414794921875,118.23429870605469
2010-06-21,,368.87188720703125,118.73358154296875
2010-06-22,,378.9004821777344,118.13443756103516
2010-06-23,,380.6877136230469,116.63654327392578
2010-06-24,,384.75872802734375,114.04015350341797
2010-06-25,,377.80828857421875,111.84325408935547
2010-06-28,,384.063720703125,114.1400375366211
2010-06-29,,358.4461669921875,111.14424896240234
2010-06-30,,347.5240478515625,111.14424896240234
2010-07-01,,339.679931640625,106.4508056640625
2010-07-02,,340.7720947265625,108.34814453125
2010-07-05,,346.03466796875,108.94733428955078
2010-07-06,,367.5811767578125,111.04438018798828
2010-07-07,,371.9500427246094,111.64354705810547
2010-07-08,,385.2552185058594,113.74060821533203
2010-07-09,,383.66656494140625,114.63935089111328
2010-07-12,,385.6523742675781,115.9375228881836
2010-07-13,,395.9787902832031,117.73497772216797
2010-07-14,,387.2410888671875,117.9346923828125
2010-07-15,,382.9715270996094,116.73639678955078
2010-07-16,,374.9288024902344,115.9375228881836
2010-07-19,,357.75115966796875,116.13725280761719
2010-07-20,,350.60211181640625,115.837646484375
2010-07-21,,353.28302001953125,118.53388214111328
2010-07-22,,364.9002685546875,119.93191528320312
2010-07-23,,366.6875,120.83064270019531
2010-07-26,,367.6804504394531,121.82926177978516
2010-07-27,,367.08477783203125,121.82926177978516
2010-07-28,,353.68017578125,120.23151397705078
2010-07-29,,358.7441711425781,120.53107452392578
2010-07-30,,350.60211181640625,118.13443756103516
2010-08-02,,372.5457763671875,121.23009490966797
2010-08-03,,377.0139465332031,119.7322006225586
2010-08-04,,380.78704833984375,119.1330337524414
2010-08-05,,388.13470458984375,118.63372039794922
2010-08-06,,382.3757019042969,117.6351318359375
2010-08-09,,390.0212097167969,119.23290252685547
2010-08-10,,370.75848388671875,118.9333267211914
2010-08-11,,358.1483459472656,116.13725280761719
2010-08-12,,345.1410827636719,116.43682098388672
2010-08-13,,344.3466491699219,115.73779296875
2010-08-16,,341.9636535644531,115.9375228881836
2010-08-17,,343.85028076171875,117.23570251464844
2010-08-18,,341.56646728515625,117.83487701416016
2010-08-19,,339.679931640625,116.43682098388672
2010-08-20,,336.1053771972656,116.23707580566406
2010-08-23,,344.1480712890625,116.53667449951172
2010-08-24,,345.637451171875,113.5408706665039
2010-08-25,,344.8431396484375,114.04015350341797
2010-08-26,,362.31866455078125,113.04157257080078
2010-08-27,,364.40374755859375,113.44100952148438
2010-08-31,,360.630615234375,114.23990631103516
2010-09-01,,375.42529296875,116.23707580566406
2010-09-02,,389.0282897949219,117.43540954589844
2010-09-03,,389.8227233886719,119.93191528320312
2010-09-06,,394.09228515625,121.03036499023438
2010-09-07,,393.89373779296875,120.13162994384766
2010-09-08,,386.44677734375,120.43122100830078
2010-09-09,,396.8724670410156,120.63094329833984
2010-09-10,,404.91522216796875,121.03036499023438
2010-09-13,,408.5889587402344,122.52827453613281
2010-09-14,,396.1774597167969,122.42842102050781
2010-09-15,,396.4752502441406,122.32854461669922
2010-09-16,,394.489501953125,121.72940063476562
2010-09-17,,396.4752502441406,122.12885284423828
2010-09-20,,400.94342041015625,124.82505798339844
2010-09-21,,403.7235412597656,125.72381591796875
2010-09-22,,395.5816650390625,125.32435607910156
2010-09-23,,396.078125,125.12464904785156
2010-09-24,,403.6243591308594,126.22309875488281
2010-09-27,,401.6385192871094,125.92353057861328
2010-09-28,,401.5392150878906,125.92353057861328
2010-09-29,,399.6527099609375,126.7223892211914
2010-09-30,,396.57452392578125,127.82086181640625
2010-10-01,,390.41845703125,128.22032165527344
2010-10-04,,388.7304382324219,127.82086181640625
2010-10-05,,391.2127380371094,129.11904907226562
2010-10-06,,390.12054443359375,130.01779174804688
2010-10-07,,373.83660888671875,129.8180389404297
2010-10-08,,371.75146484375,127.82086181640625
2010-10-11,,375.5245666503906,129.7182159423828
2010-10-12,,366.78680419921875,128.61972045898438
2010-10-13,,378.9998474121094,131.61557006835938
2010-10-14,,379.49627685546875,130.51705932617188
2010-10-15,,375.8224182128906,129.8180389404297
2010-10-18,,383.4679870605469,129.6183319091797
2010-10-19,,367.382568359375,130.4171905517578
2010-10-20,,357.45330810546875,130.71682739257812
2010-10-21,,356.0631408691406,131.4158172607422
2010-10-22,,354.0773010253906,132.3145751953125
2010-10-25,,354.77239990234375,134.01220703125
2010-10-26,,355.36810302734375,133.1134796142578
2010-10-27,,350.9992980957031,131.1162109375
2010-10-28,,346.33245849609375,132.21469116210938
2010-10-29,,338.5876770019531,131.8152618408203
2010-11-01,,337.1976623535156,132.3145751953125
2010-11-02,,340.573486328125,133.9123077392578
2010-11-03,,334.1487731933594,132.7139892578125
2010-11-04,,359.6691589355469,134.711181640625
2010-11-05,,358.3782653808594,134.61131286621094
2010-11-08,,360.66217041015625,136.40879821777344
2010-11-09,,369.4007873535156,136.40879821777344
2010-11-10,,368.2090148925781,135.21054077148438
2010-11-11,,357.6831970214844,134.61131286621094
2010-11-12,,357.6831970214844,133.7125701904297
2010-11-15,,354.8034973144531,134.01220703125
2010-11-16,,354.1082458496094,129.6183319091797
2010-11-17,,347.9516296386719,127.832275390625
2010-11-18,,354.8034973144531,129.6299285888672
2010-11-19,,350.5335388183594,129.1305694580078
2010-11-22,,348.5473937988281,128.13185119628906
2010-11-23,,336.035400390625,126.43412017822266
2010-11-24,,348.3487548828125,127.832275390625
2010-11-25,,356.19366455078125,130.0294189453125
2010-11-26,,357.08734130859375,130.32899475097656
2010-11-29,,342.6886901855469,129.8296356201172
2010-11-30,,336.2341003417969,131.2278289794922
2010-12-01,,342.88726806640625,133.22518920898438
2010-12-02,,369.6986389160156,136.3211212158203
2010-12-03,,375.6567077636719,137.5195770263672
2010-12-06,,380.0259094238281,139.41709899902344
2010-12-07,,413.4903869628906,139.6168212890625
2010-12-08,,407.43310546875,138.31851196289062
2010-12-09,,424.4135437011719,139.41709899902344
2010-12-10,,414.88067626953125,139.3172149658203
2010-12-13,,404.0567932128906,140.41575622558594
2010-12-14,,424.2149963378906,140.8152313232422
2010-12-15,,408.52545166015625,140.51568603515625
2010-12-16,,411.1072082519531,139.91641235351562
2010-12-17,,409.71697998046875,140.1161346435547
2010-12-20,,406.0428466796875,140.21607971191406
2010-12-21,,409.5184326171875,141.61419677734375
2010-12-22,,413.4903869628906,141.41445922851562
2010-12-23,,416.1716613769531,140.8152313232422
2010-12-24,,407.2344970703125,140.21607971191406
2010-12-29,,423.3212585449219,140.51568603515625
2010-12-30,,422.03033447265625,140.01629638671875
2010-12-31,,413.8876647949219,141.41445922851562
2011-01-04,,426.79681396484375,142.31326293945312
2011-01-05,,440.50042724609375,141.1148681640625
2011-01-06,,447.3522033691406,140.71534729003906
2011-01-07,,434.64166259765625,139.91641235351562
2011-01-10,,434.44305419921875,139.21730041503906
2011-01-11,,437.3228454589844,140.6155242919922
2011-01-12,,429.0807189941406,142.7127685546875
2011-01-13,,432.9534606933594,141.61419677734375
2011-01-14,,434.64166259765625,141.8138885498047
2011-01-17,,432.65570068359375,141.91378784179688
2011-01-18,,455.8921203613281,143.31198120117188
2011-01-19,,439.8053283691406,142.51300048828125
2011-01-20,,422.03033447265625,140.91513061523438
2011-01-21,,419.1506042480469,140.6155242919922
2011-01-24,,420.8387756347656,141.01498413085938
2011-01-25,,416.37017822265625,140.6155242919922
2011-01-26,,420.0442810058594,141.8138885498047
2011-01-27,,415.97296142578125,143.01235961914062
2011-01-28,,399.3897399902344,141.91378784179688
2011-01-31,,405.7449645996094,140.8152313232422
2011-02-01,,401.67364501953125,142.1135711669922
2011-02-02,,399.5882873535156,142.6129608154297
2011-02-03,,396.2120666503906,141.8138885498047
2011-02-04,,417.56182861328125,142.31326293945312
2011-02-07,,427.39263916015625,144.21080017089844
2011-02-08,,434.44305419921875,144.1109161376953
2011-02-09,,430.07379150390625,143.81134033203125
2011-02-10,,431.5632629394531,142.6129608154297
2011-02-11,,441.6920471191406,145.5091552734375
2011-02-14,,433.54931640625,147.4066162109375
2011-02-15,,430.4710388183594,146.5077362060547
2011-02-16,,430.9674987792969,148.305419921875
2011-02-17,,436.0318603515625,148.10568237304688
2011-02-18,,436.9255676269531,148.10568237304688
2011-02-21,,435.2374267578125,147.0071258544922
2011-02-22,,434.0457763671875,146.5077362060547
2011-02-23,,439.5073547363281,141.8138885498047
2011-02-24,,442.7843322753906,140.31588745117188
2011-02-25,,459.9634704589844,145.10958862304688
2011-02-28,,467.1131896972656,143.81134033203125
2011-03-01,,448.742431640625,140.71534729003906
2011-03-02,,447.4515686035156,139.21730041503906
2011-03-03,,447.6799011230469,141.91378784179688
2011-03-04,,456.6865234375,142.81263732910156
2011-03-07,,454.1047058105469,142.81263732910156
2011-03-08,,454.8991394042969,143.71148681640625
2011-03-09,,461.5523376464844,141.01498413085938
2011-03-10,,451.9201354980469,140.01629638671875
2011-03-11,,437.5213928222656,139.21730041503906
2011-03-14,,437.3228454589844,140.01629638671875
2011-03-15,,432.1590881347656,138.21865844726562
2011-03-16,,421.2359924316406,137.2199249267578
2011-03-17,,444.07525634765625,137.7193145751953
2011-03-18,,446.75634765625,137.41969299316406
2011-03-21,,453.3102722167969,139.8165740966797
2011-03-22,,451.32421875,139.21730041503906
2011-03-23,,458.87115478515625,139.8165740966797
2011-03-24,,475.653076171875,142.51300048828125
2011-03-25,,464.4320983886719,145.80868530273438
2011-03-28,,462.3467102050781,146.40792846679688
2011-03-29,,458.1760559082031,145.80868530273438
2011-03-30,,449.834716796875,147.60635375976562
2011-03-31,,441.89056396484375,148.20553588867188
2011-04-01,,448.64306640625,149.50384521484375
2011-04-04,,460.1620178222656,149.4039764404297
