Date,EMN,HUBB,WRB
2011-03-18,31.19220733642578,50.2421760559082,6.598759651184082
2011-03-21,31.893863677978516,51.080299377441406,6.675412654876709
2011-03-22,31.777467727661133,50.44804382324219,6.666653156280518
2011-03-23,32.19314956665039,50.35981369018555,6.629422187805176
2011-03-24,32.39267349243164,50.81562042236328,6.664465427398682
2011-03-25,32.6287841796875,50.992095947265625,6.7148356437683105
2011-03-28,32.33944320678711,50.84503936767578,6.778348922729492
2011-03-29,32.84492111206055,50.72740936279297,6.863762855529785
2011-03-30,32.88149642944336,51.85222625732422,6.986408233642578
2011-03-31,33.027809143066406,52.21982955932617,7.054299831390381
2011-04-01,33.38363265991211,53.44756317138672,7.201035499572754
2011-04-04,33.47010803222656,52.81532287597656,7.139712810516357
2011-04-05,33.54325866699219,52.36685562133789,7.047730445861816
2011-04-06,33.23731994628906,51.837528228759766,6.986408233642578
2011-04-07,33.34374237060547,51.50669479370117,6.988595008850098
2011-04-08,33.2506217956543,50.690643310546875,6.964509010314941
2011-04-11,32.495758056640625,50.26423645019531,6.97764778137207
2011-04-12,32.046836853027344,49.808433532714844,6.946986198425293
2011-04-13,32.00692367553711,49.97017288208008,6.9732666015625
2011-04-14,32.26298522949219,49.984867095947266,6.946986198425293
2011-04-15,32.808353424072266,49.85253143310547,6.936034202575684
2011-04-18,32.54228591918945,48.573333740234375,6.881283283233643
2011-04-19,32.96463394165039,48.418941497802734,6.841861248016357
2011-04-20,33.253929138183594,50.330406188964844,6.872521877288818
2011-04-21,33.50667953491211,50.793582916259766,6.955746650695801
2011-04-25,33.59312438964844,50.470088958740234,7.001739025115967
2011-04-26,33.749427795410156,51.24202346801758,6.962317943572998
2011-04-27,34.01545715332031,51.63902282714844,7.006119251251221
2011-04-28,34.228275299072266,51.536109924316406,7.084963321685791
2011-04-29,35.664852142333984,51.455230712890625,7.141903400421143
2011-05-02,35.079586029052734,51.02147674560547,7.05648946762085
2011-05-03,34.3213996887207,50.12455749511719,7.098105430603027
2011-05-04,33.91569900512695,48.95562744140625,7.019259452819824
2011-05-05,33.736141204833984,48.76447296142578,6.979835033416748
2011-05-06,34.40452575683594,48.89680862426758,7.019259452819824
2011-05-09,35.21923828125,49.33793258666992,7.058680057525635
2011-05-10,35.96413803100586,50.4112663269043,7.08934211730957
2011-05-11,35.249168395996094,49.37466812133789,7.047730445861816
2011-05-12,34.886714935302734,50.12455749511719,7.1725616455078125
2011-05-13,34.76700973510742,49.190887451171875,7.063061714172363
2011-05-16,34.347991943359375,48.45570373535156,7.1287641525268555
2011-05-17,33.8558349609375,47.97047424316406,7.08934211730957
2011-05-18,34.82352066040039,48.852684020996094,7.231696128845215
2011-05-19,34.97317886352539,48.551273345947266,7.220747947692871
2011-05-20,34.371280670166016,48.036643981933594,7.231696128845215
2011-05-23,33.257266998291016,46.992679595947266,7.137523651123047
2011-05-24,33.31713104248047,46.720680236816406,7.05648946762085
2011-05-25,34.188377380371094,47.02946090698242,7.036779880523682
2011-05-26,34.324729919433594,47.51466751098633,7.102483749389648
2011-05-27,34.7370719909668,47.8013801574707,7.183516502380371
2011-05-31,35.19929885864258,48.639495849609375,7.251408100128174
2011-06-01,33.988861083984375,47.61024856567383,7.122193813323975
2011-06-02,34.2548942565918,48.235145568847656,7.1747541427612305
2011-06-03,33.48007583618164,47.404396057128906,7.155045032501221
2011-06-06,33.29716873168945,47.014732360839844,7.139712810516357
2011-06-07,33.76273727416992,47.33087921142578,7.1353349685668945
2011-06-08,33.456787109375,47.044166564941406,7.076200485229492
2011-06-09,33.63304138183594,47.15443801879883,7.084963321685791
2011-06-10,33.16084289550781,46.52952194213867,7.01690149307251
2011-06-13,32.990440368652344,46.492774963378906,7.034465312957764
2011-06-14,33.668670654296875,47.56613540649414,7.091548442840576
2011-06-15,32.30885314941406,46.47807312011719,7.014706134796143
2011-06-16,31.82438850402832,46.2487907409668,7.073984622955322
2011-06-17,31.747526168823242,46.41149139404297,7.041050910949707
2011-06-20,32.231998443603516,46.90703582763672,7.058614730834961
2011-06-21,33.44483184814453,48.075660705566406,7.058614730834961
2011-06-22,33.324554443359375,46.8626708984375,6.997140407562256
2011-06-23,33.06727981567383,46.52984619140625,6.900539398193359
2011-06-24,32.936981201171875,45.908546447753906,6.91370964050293
2011-06-27,33.03052520751953,45.908546447753906,6.997140407562256
2011-06-28,33.220977783203125,46.79610824584961,7.036660671234131
2011-06-29,33.77560806274414,47.321231842041016,7.100332260131836
2011-06-30,34.10304260253906,48.038673400878906,7.12228536605835
2011-07-01,34.74452590942383,49.177696228027344,7.190345287322998
2011-07-05,34.554073333740234,48.815277099609375,7.120091438293457
2011-07-06,34.70110321044922,48.80789566040039,7.155218601226807
2011-07-07,35.305843353271484,49.56230163574219,7.232064247131348
2011-07-08,34.96839141845703,48.94841766357422,7.221086502075195
2011-07-11,34.2366943359375,48.04608154296875,7.063009262084961
2011-07-12,34.046226501464844,47.409996032714844,7.08057165145874
2011-07-13,33.892539978027344,47.676273345947266,7.054224014282227
2011-07-14,33.54505920410156,46.7887077331543,6.937861919403076
2011-07-15,33.68873596191406,46.840476989746094,6.9202985763549805
2011-07-18,33.27777099609375,46.65557861328125,6.854433536529541
2011-07-19,34.086334228515625,47.350830078125,6.9202985763549805
2011-07-20,34.29682159423828,47.476566314697266,6.9510369300842285
2011-07-21,34.90491485595703,48.40110778808594,7.12228536605835
2011-07-22,34.89488983154297,48.68215560913086,7.135458946228027
2011-07-25,34.84810256958008,48.58599853515625,7.014706134796143
2011-07-26,34.7979850769043,47.49875259399414,7.177174091339111
2011-07-27,33.852455139160156,45.53874588012695,6.981775760650635
2011-07-28,33.464874267578125,44.6807746887207,6.841259956359863
2011-07-29,32.27207565307617,43.98552703857422,6.760025501251221
2011-08-01,32.33892822265625,43.60832595825195,6.753439426422119
2011-08-02,31.06593132019043,41.8480110168457,6.6414642333984375
2011-08-03,30.801979064941406,42.4766960144043,6.68757438659668
2011-08-04,28.663652420043945,40.25041961669922,6.553644180297852
2011-08-05,28.73382568359375,39.38505935668945,6.478997230529785
2011-08-08,26.084291458129883,36.36738586425781,6.059653282165527
2011-08-09,27.99542999267578,38.48270797729492,6.386783599853516
2011-08-10,26.986406326293945,36.69282150268555,6.114538669586182
2011-08-11,28.072275161743164,38.46052551269531,6.424108505249023
2011-08-12,28.38300132751465,39.510799407958984,6.378002166748047
2011-08-15,28.780580520629883,40.11729431152344,6.538276195526123
2011-08-16,28.122386932373047,39.40724563598633,6.489974498748779
2011-08-17,27.871801376342773,39.38505935668945,6.503147602081299
2011-08-18,25.86377716064453,37.04783630371094,6.424108505249023
2011-08-19,25.39267921447754,36.43395233154297,6.325310707092285
2011-08-22,25.011783599853516,36.99606704711914,6.338484764099121
2011-08-23,25.900529861450195,38.83033752441406,6.4526519775390625
2011-08-24,26.07761573791504,39.680908203125,6.55584192276001
2011-08-25,25.80698585510254,39.58475875854492,6.459238052368164
2011-08-26,26.41172981262207,40.228233337402344,6.5360798835754395
2011-08-29,27.480884552001953,42.38054656982422,6.744657039642334
2011-08-30,27.728132247924805,42.65420913696289,6.7644171714782715
2011-08-31,27.641271591186523,43.73406219482422,6.781979560852051
2011-09-01,27.053224563598633,43.2163200378418,6.6941609382629395
2011-09-02,26.13441276550293,41.58915710449219,6.582188129425049
2011-09-06,24.998416900634766,41.09360885620117,6.487778663635254
2011-09-07,25.659975051879883,42.39533615112305,6.70294189453125
2011-09-08,25.232301712036133,41.80363082885742,6.612689018249512
2011-09-09,24.223262786865234,40.524078369140625,6.458597183227539
2011-09-12,24.066240310668945,40.59064483642578,6.531239986419678
2011-09-13,24.72586441040039,41.2341194152832,6.568659782409668
2011-09-14,25.025394439697266,42.90568161010742,6.573066234588623
2011-09-15,25.651365280151367,42.920467376708984,6.606083869934082
2011-09-16,25.658098220825195,41.81842803955078,6.573066234588623
2011-09-19,25.301361083984375,41.7222785949707,6.449792385101318
2011-09-20,24.63164710998535,40.33177947998047,6.403563499450684
2011-09-21,23.901330947875977,38.54928207397461,6.20104455947876
2011-09-22,22.41718101501465,37.379539489746094,6.181234836578369
2011-09-23,22.531606674194336,37.126224517822266,6.251676082611084
2011-09-26,23.810476303100586,37.74461364746094,6.502622604370117
2011-09-27,24.14028549194336,39.01866912841797,6.4828104972839355
2011-09-28,23.416711807250977,37.92342758178711,6.330921173095703
2011-09-29,23.80710792541504,38.6386833190918,6.511427879333496
2011-09-30,23.063344955444336,36.910152435302734,6.535643100738525
2011-10-03,23.03978157043457,35.740413665771484,6.306708335876465
2011-10-04,24.09653091430664,36.366268157958984,6.4982218742370605
2011-10-05,23.94172477722168,37.44658660888672,6.566459655761719
2011-10-06,24.170570373535156,38.43007278442383,6.636903285980225
2011-10-07,23.881141662597656,38.13205337524414,6.381551742553711
2011-10-10,24.816741943359375,39.4880485534668,6.533440589904785
2011-10-11,24.931161880493164,39.86058044433594,6.317715167999268
2011-10-12,25.146543502807617,40.29271697998047,6.4255757331848145
2011-10-13,25.005197525024414,40.44173049926758,6.548849105834961
2011-10-14,25.705202102661133,41.61146926879883,6.658915042877197
2011-10-17,25.065776824951172,40.203311920166016,6.50042200088501
2011-10-18,25.489826202392578,41.62635803222656,6.689733982086182
2011-10-19,24.32537841796875,40.79936218261719,6.839423656463623
2011-10-20,24.359033584594727,42.6172981262207,6.982504367828369
2011-10-21,25.21385955810547,43.712528228759766,7.246660232543945
2011-10-24,26.12926483154297,45.13560104370117,7.394147872924805
2011-10-25,24.877309799194336,44.39799118041992,7.292886734008789
2011-10-26,25.321556091308594,44.80031204223633,7.438173294067383
2011-10-27,26.9571533203125,46.72256851196289,7.730948448181152
2011-10-28,28.215829849243164,45.88065719604492,7.733142852783203
2011-10-31,26.445613861083984,44.547000885009766,7.662702560424805
2011-11-01,25.779260635375977,42.8557243347168,7.424967288970947
2011-11-02,26.216753005981445,43.98820877075195,7.59446382522583
2011-11-03,27.09177017211914,45.75397491455078,7.715534687042236
2011-11-04,26.802345275878906,46.17866516113281,7.697927474975586
2011-11-07,26.73504066467285,46.66295623779297,7.70012903213501
2011-11-08,27.919668197631836,47.50486755371094,7.854218006134033
2011-11-09,26.270605087280273,45.94025802612305,7.625287055969238
2011-11-10,26.842723846435547,46.46923828125,7.653899192810059
2011-11-11,27.320615768432617,47.7134895324707,7.803586483001709
2011-11-14,27.226398468017578,47.311161041259766,7.693525791168213
2011-11-15,27.509084701538086,47.69113540649414,7.719936847686768
2011-11-16,26.836000442504883,46.513954162597656,7.5306243896484375
2011-11-17,25.577329635620117,46.513954162597656,7.420562744140625
2011-11-18,25.44270133972168,46.35001754760742,7.435971736907959
2011-11-21,24.87059211730957,46.081809997558594,7.303893566131592
2011-11-22,24.897502899169922,45.269691467285156,7.325908660888672
2011-11-23,24.009031295776367,44.27132034301758,7.118986129760742
2011-11-25,23.87441635131836,44.00310516357422,7.275275707244873
2011-11-28,24.60807991027832,45.74653244018555,7.2774810791015625
2011-11-29,24.924428939819336,46.2531852722168,7.222447872161865
2011-11-30,26.66773223876953,48.74167251586914,7.5086140632629395
2011-12-01,26.18983268737793,47.92210388183594,7.3148980140686035
2011-12-02,25.860021591186523,47.68369674682617,7.319313049316406
2011-12-05,26.19656753540039,48.510684967041016,7.328141689300537
2011-12-06,26.270605087280273,48.91303634643555,7.35461950302124
2011-12-07,26.358102798461914,48.31697082519531,7.374477863311768
2011-12-08,25.631174087524414,46.99076843261719,7.292831897735596
2011-12-09,25.91387367248535,48.58521270751953,7.383307933807373
2011-12-12,24.96481704711914,47.46017074584961,7.277388572692871
2011-12-13,24.72079086303711,46.953529357910156,7.226637840270996
2011-12-14,24.50389289855957,45.99241638183594,7.275181770324707
2011-12-15,24.544553756713867,46.85453414916992,7.301660537719727
2011-12-16,24.903820037841797,47.71665954589844,7.310486793518066
2011-12-19,24.266639709472656,46.96697235107422,7.281801700592041
2011-12-20,26.232379913330078,48.40635681152344,7.4141998291015625
2011-12-21,26.157819747924805,48.376373291015625,7.467159748077393
2011-12-22,26.517061233520508,49.560848236083984,7.5002570152282715
2011-12-23,26.733985900878906,49.8232307434082,7.526735305786133
2011-12-27,26.693302154541016,50.228057861328125,7.6414794921875
2011-12-28,26.123916625976562,49.61333084106445,7.544389724731445
2011-12-29,26.66619110107422,50.340511322021484,7.6194167137146
2011-12-30,26.476388931274414,50.123104095458984,7.588522911071777
2012-01-03,27.249128341674805,50.82779312133789,7.553213119506836
2012-01-04,27.17457389831543,51.045196533203125,7.469362735748291
2012-01-05,27.18134117126465,50.97773361206055,7.5708699226379395
2012-01-06,28.008310317993164,51.045196533203125,7.606172561645508
2012-01-09,28.096435546875,51.72740173339844,7.663544654846191
2012-01-10,29.323320388793945,52.23719024658203,7.720914840698242
2012-01-11,30.306184768676758,52.55205154418945,7.70767879486084
2012-01-12,31.241613388061523,52.6195068359375,7.698850631713867
2012-01-13,30.638324737548828,52.087249755859375,7.559835433959961
2012-01-17,30.577327728271484,51.94479751586914,7.568661212921143
2012-01-18,31.228050231933594,52.71697235107422,7.656924247741699
2012-01-19,31.519515991210938,52.51456069946289,7.676784038543701
2012-01-20,31.17382049560547,52.13972473144531,7.701056480407715
2012-01-23,31.37717056274414,52.327144622802734,7.762843132019043
2012-01-24,31.35006332397461,52.73196792602539,7.592935562133789
2012-01-25,31.817771911621094,54.358734130859375,7.696644306182861
2012-01-26,31.939775466918945,54.17133331298828,7.740777969360352
2012-01-27,34.16987609863281,54.223819732666016,7.579694747924805
2012-01-30,34.08174514770508,54.4561882019043,7.623826026916504
2012-01-31,34.10887145996094,53.946441650390625,7.56204080581665
2012-02-01,35.5458869934082,54.358734130859375,7.981296539306641
2012-02-02,35.38320541381836,54.54617691040039,7.957024574279785
2012-02-03,36.3796272277832,54.86852264404297,8.021011352539062
2012-02-06,36.80666732788086,54.92848587036133,7.952611446380615
2012-02-07,36.725318908691406,55.77564239501953,7.992327690124512
2012-02-08,36.92190170288086,55.873085021972656,7.934957504272461
2012-02-09,36.96257019042969,56.390384674072266,7.992327690124512
2012-02-10,36.44062805175781,56.202964782714844,7.9901204109191895
2012-02-13,36.75243377685547,56.72023010253906,8.065147399902344
2012-02-14,36.69822311401367,56.502803802490234,7.979089260101318
2012-02-15,36.332176208496094,56.11298370361328,7.98570442199707
2012-02-16,36.93546676635742,56.78770065307617,8.056324005126953
2012-02-17,37.01679611206055,56.81767272949219,8.043083190917969
2012-02-21,36.86766815185547,57.80723190307617,8.05190658569336
2012-02-22,36.55585479736328,57.87471389770508,7.937164306640625
2012-02-23,36.6372184753418,57.529869079589844,8.014396667480469
2012-02-24,36.46774673461914,56.90764617919922,7.99894905090332
2012-02-27,36.691436767578125,56.450340270996094,7.941577434539795
2012-02-28,37.25404357910156,56.487815856933594,7.912891864776611
2012-02-29,36.691436767578125,56.390384674072266,7.888617038726807
2012-03-01,36.46097183227539,57.01599884033203,7.9062700271606445
2012-03-02,36.298282623291016,57.15166473388672,7.806975364685059
2012-03-05,35.410316467285156,57.43812942504883,7.859933376312256
2012-03-06,33.97329330444336,56.55618667602539,7.676784038543701
2012-03-07,34.68502426147461,56.669254302978516,7.70546817779541
2012-03-08,35.56621170043945,57.694393157958984,7.762843132019043
2012-03-09,35.30186080932617,58.76476287841797,7.8312458992004395
2012-03-12,35.037498474121094,58.78739547729492,7.8400750160217285
2012-03-13,35.50757598876953,59.84268569946289,8.005569458007812
2012-03-14,35.098819732666016,59.35272979736328,7.912891864776611
2012-03-15,35.39176940917969,59.526100158691406,7.910686492919922
2012-03-16,35.4462776184082,59.691959381103516,7.818006992340088
2012-03-19,35.330448150634766,59.31501770019531,7.928590297698975
2012-03-20,35.07837677001953,58.46324920654297,7.997147560119629
2012-03-21,35.06475067138672,58.73462677001953,7.899838447570801
2012-03-22,34.62194061279297,57.837615966796875,7.798098564147949
2012-03-23,34.894439697265625,58.51603698730469,7.860026836395264
2012-03-26,35.37813949584961,59.05119705200195,7.97282075881958
2012-03-27,35.405391693115234,58.98338317871094,7.999359607696533
2012-03-28,34.826316833496094,58.31248092651367,8.048013687133789
2012-03-29,34.894439697265625,58.53865051269531,8.034746170043945
2012-03-30,35.21462631225586,59.23211669921875,7.988297939300537
2012-04-02,35.97764587402344,60.3929443359375,8.036954879760742
2012-04-03,36.33872604370117,60.2346305847168,8.129844665527344
2012-04-04,35.97764587402344,59.26981735229492,8.125417709350586
2012-04-05,35.4803352355957,58.06374740600586,8.050225257873535
