,3IN.L,FOUR.L,ABDN.L,ASL.L,ATT.L,AEP.L,ASHM.L,ATYM.L,AVON.L,BGFD.L,BBY.L,BAG.L,BWY.L,BHMG.L,BYG.L,BRGE.L,BRSC.L,THRG.L,BRWM.L,BOY.L,BREE.L,BLND.L,BUT.L,CCR.L,CLDN.L,CGT.L,CCL.L,CHG.L,CSN.L,CTY.L,CKN.L,CBG.L,COA.L,CCC.L,CWK.L,DLN.L,DSCV.L,DOM.L,DRX.L,DNLM.L,EDIN.L,EWI.L,ELM.L,EOT.L,FEML.L,FEV.L,FSV.L,FGT.L,FGP.L,FRAS.L,GFRD.L,FUTR.L,GNS.L,GSCT.L,GDWN.L,GFTU.L,GRI.L,GPE.L,GNC.L,GRG.L,HMSO.L,HWG.L,HAS.L,HSL.L,HRI.L,HGT.L,HICL.L,HILS.L,HFG.L,HOC.L,HTG.L,ICGT.L,IGG.L,IEM.L,INCH.L,IPF.L,INPP.L,IWG.L,IAD.L,INVP.L,IPO.L,ITV.L,JMAT.L,JSG.L,JAM.L,JMG.L,JEDT.L,JGGI.L,JII.L,JFJ.L,KLR.L,KIE.L,LRE.L,LWDB.L,EMG.L,MSLH.L,MEGP.L,MRCH.L,MAB.L,MTO.L,MNKS.L,MONY.L,MGAM.L,MGNS.L,MUT.L,NCC.L,OCI.L,OXB.L,OXIG.L,PHI.L,PAGE.L,PAG.L,PEY.L,PPET.L,PAY.L,PNN.L,PINE.L,PTEC.L,PPH.L,PFD.L,PHP.L,QQ.L,RNK.L,RAT.L,RSW.L,RCP.L,ROR.L,RS1.L,RICA.L,SAFE.L,SVS.L,ATR.L,SDP.L,SOI.L,SAIN.L,SNR.L,SRP.L,SRE.L,SXS.L,TATE.L,TW.L,TEP.L,TCAP.L,TPK.L,TRY.L,UTG.L,VSVS.L,VCT.L,VOF.L,VTY.L,JDW.L,SMWH.L,WKP.L
3IN.L,1.0,0.024958091648805726,0.17498685210755796,0.28616763242803306,0.0894105768399639,0.053625697886042434,0.1649412295851545,0.03552934485921722,0.13663607347559464,0.13402076691242448,0.1416413097547438,0.15673606595062553,0.16905764253700625,0.1733136574304194,0.1621980711157049,0.16808247071249124,0.1375516858306792,0.1794428660360052,0.20141338149691082,0.18160722779405897,0.03658382400013498,0.1803034282143053,0.11692986393420017,0.045322237671450376,0.25783179400675343,0.039126475382272145,0.1710442550294432,0.05936251185758756,0.041151934669852355,0.28878276078841303,0.069033430601003,0.13473888656502012,0.045253395038179524,0.12034436244104398,0.1316555266291227,0.18515809413580142,0.05513726512535657,0.11605867712192221,0.1874922128235609,0.10904462037932244,0.3006236265714088,0.15349888709929277,0.06239251098156049,0.16154806047599263,0.13412758935442337,0.25306412659673816,0.21233183782065257,0.17712068840906559,0.14336548651098444,0.10289017217786095,0.11956513042005118,0.011833870065455198,0.117683171139086,0.12543368967983215,0.05407182515560821,0.09224283557350063,0.18016626086747015,0.16717703683826352,0.0542011382809722,0.15569855283304215,0.1888943050015169,0.10481992099955716,0.14772845371781232,0.18125285701579874,0.1479741909507367,0.1120980729021145,0.29518109915407137,0.08407006893359636,0.014936922868347444,0.07589425287931628,0.15094252243505096,0.07139554730537356,0.11224783991906141,0.18846484354339635,0.16416103057627418,0.12056589878955613,0.302318573054079,0.08899560340648736,0.1285102575976672,0.17750417481352546,0.09664228031841579,0.15441435792673136,0.1259856166035994,0.02425131064945364,0.21127271887441793,0.25577647032072015,0.24324366997518684,0.13112113387930052,0.17079056327455386,0.12591406198722457,0.12194785712468928,0.13858786958007724,0.09605619793279378,0.2589122400207659,0.1645044919306449,0.14727952996361227,0.03627470447194769,0.251705176782258,0.16198440491641,0.14367032008542013,0.25709920234161004,0.1369211445364673,0.21286335522541885,0.0166930988070064,0.27709304180705824,0.04271288056548997,0.01230892163812837,0.04730275064607607,0.030823642379925128,0.13073391929333017,0.1575538965849577,0.1614159199558237,0.07462567004661831,0.1431824898288671,0.14438276196639085,0.14023762506061072,0.1108427484736427,0.06879296926329709,0.028139654795744776,0.09059491834434966,0.12064337361886884,0.1254278470002046,0.11457170856281865,0.17430491104904927,0.17378435698694658,0.2492706976409503,0.16297581305540973,0.1540500252376842,0.0557388912650963,0.06890058801444267,0.13248862353051036,0.13019076546108196,0.14265212190255266,0.13915355446180933,0.17715639054779245,0.12437416056427994,0.09593223619431736,0.14249168464749287,0.17147777713981652,0.08658061147897829,0.1294848385352346,0.09550234503217718,0.14058865937407639,0.17959522868079647,0.24764687856769518,0.16365423982650357,0.21963537795695107,0.14415639128089186,0.11794040466399959,0.18414786002546643,0.12217078411777411,0.14256316662694957,0.14707929395183036
FOUR.L,0.024958091648805726,1.0,0.04747582823112175,0.07965830419428005,0.1031645571276538,0.01536250552022412,0.08041947193058341,0.0005409828076471245,0.046011505307160215,0.06690947530201967,0.05348512795139345,0.052412443831835534,0.06192330007309372,-0.03409434191548536,0.06717236646349167,0.1078184626340441,0.1331413318715176,0.11580183278043658,0.051588309340537944,0.05942144769733757,0.038711879660505606,0.0832445814498127,0.12641417242583206,0.023623440039327984,0.0506523993144406,0.05908276206429174,0.0723661248988845,0.040303150520872445,0.09700851415701191,0.05329415987530621,0.03180842374434539,0.10205429897228845,0.08120296598754964,0.05072413970050288,0.05497852065878802,0.08661353244598391,0.03940867207063141,0.044091312713812336,0.06183089597900206,0.008276556093513762,0.05000971523927744,0.11773990416072869,0.07438493549141431,0.10643866485485973,0.07498114908158236,0.07515380101343888,0.09631567708513322,0.1000948429312442,0.05934604269397237,0.013672309429242947,0.051338345910211164,0.04290273658436783,0.04823733095520368,0.09932545676821272,0.09495126168165127,0.04875627083648095,0.08346580094432204,0.10233093674176127,0.04439602428124039,0.0453162924481056,0.0841993384599727,0.006821111049857481,0.05611467035631919,0.12346102254089271,0.07971839881307975,0.07536409785678408,0.04541735103664508,0.03037730781984097,0.055727591841473245,-0.012933075736097182,0.07268208968275819,0.08721125234361249,0.04412979097668913,0.04442371144660575,0.10624332811950568,0.06255972401398086,0.024878460227757738,0.08200773179192823,0.09939137922695412,0.08571531062978754,0.041317466927215836,0.07093472838680824,0.07048754662461214,0.05593132683035709,0.061556791622546334,0.06855131837422239,0.07722514548386347,0.07555906627014818,0.04768701491027781,0.02358109802527888,0.07941525664990565,0.037896470875054586,0.0621457656212382,0.08684118299047945,0.06476527505235811,0.07386918401255958,0.0082954631355657,0.01200955681995118,0.03704580415599636,0.04438409224590552,0.05899513829297031,0.025284184226494415,0.08136545558070034,0.06478106229415495,0.03493904096240571,0.026215891650549196,0.04374491621958477,-0.005490220780680468,0.03199614732340803,0.11380682308390053,0.07918957785638757,0.10929612056423899,0.08146561254869304,0.08847218233755165,-0.005145489857799212,0.028306577327009592,0.07834614650156939,0.03336565529858397,-0.011773820117438159,0.07696894767300354,0.06174661023783453,0.021639325289692053,0.052716610101058124,0.05811653223595909,0.053513431822283915,0.03904406625144642,0.05261590453872899,0.06980770940702212,0.0533509397369346,0.074864451495068,0.05734758028705073,0.11620487679650207,0.06552851434275372,0.05988725180737165,0.06813849623421853,0.06859622577053587,0.01902769359414272,0.0392295859078203,0.03161073825663315,0.030231527387157137,0.03639374270579268,0.06166753713594478,0.06639473157078951,0.07286205470916575,0.07517353109234873,0.07881598870731318,0.10660563932120862,0.04097086247230764,0.06268975955713373,0.08411487292911031,0.028960416418759863,0.06661976009302051,0.08639638073759798
ABDN.L,0.17498685210755796,0.04747582823112175,1.0,0.44975494802947585,0.3087123847374077,0.12416966484452556,0.40326161545909955,0.05007202480025831,0.13342445447528758,0.27432079119249564,0.35090062280703943,0.19067905229712656,0.412224604845674,0.11161582335114582,0.3132877258380589,0.3987048950913114,0.3365573498018743,0.3605638781359527,0.44297192707250765,0.3788507359557594,0.10658503118155786,0.48703013995447825,0.34051128438423756,0.12723616245403913,0.3426471082859697,0.09564667856666256,0.38564034799677754,0.1824607272090904,0.13333786847944262,0.5767759993608134,0.15484031305006313,0.41065054834166015,0.06813187236507137,0.2003856922024073,0.1395564619705676,0.45506652140459236,0.07430977314040273,0.2612735565879179,0.2653084584262341,0.22503270054595642,0.5280324292398807,0.3710813013947258,0.23819020902478116,0.4131211478261643,0.2869671201234731,0.5106236093341842,0.4766009079758159,0.4552989872461219,0.324937779376912,0.29343616136829304,0.29961879006359277,0.06642441127110606,0.22629132641158214,0.2882044496350588,0.1154203906766273,0.3228364698001592,0.2881860184897571,0.43192667646635635,0.1683619104506958,0.2278966016426646,0.4506888952018806,0.12051652809297274,0.4166548760022987,0.4072179382236028,0.33224776315180754,0.16071157261774718,0.11359097499600636,0.14228980082127926,0.07500165834165769,0.08490603706814745,0.33626341945030574,0.18553532924749871,0.1950808612645024,0.253017392601782,0.37113353129705295,0.33292047474448017,0.11518521152844512,0.31454750255093306,0.25643219249114113,0.5023310239382273,0.16956929904193616,0.4026911498159047,0.4283399149815612,0.14366750575178056,0.40661180070637526,0.42406895317180043,0.4182941677689677,0.3531462640659409,0.3077964682403283,0.3001588037336614,0.2534209003334243,0.281736734212545,0.21538139406063087,0.42909529391419265,0.4704679238009912,0.24216578514211545,0.11250430237280372,0.5218950741217215,0.37933956238256866,0.2784980941457098,0.4736399398472772,0.25799890973366824,0.3989852250106339,0.14538578142976075,0.49930385559456775,0.09215642830621579,0.08902378214412386,0.0952734751001282,0.1092906214184594,0.2613411783670972,0.39488087182079984,0.34998119102995656,0.15522160034943813,0.15995570206214424,0.18657171199928832,0.2801681502271899,0.17194472186115373,0.20900781719120679,0.05576544483401381,0.1159955900782654,0.1315509636079003,0.32718399608277615,0.16923089444027056,0.2818445125156112,0.2732917677655019,0.3790912285584876,0.3318585444517683,0.37212816842398794,0.14363990072101457,0.1881332210235578,0.3219090997446312,0.2611283523858144,0.2840967750031999,0.29136725214403697,0.39599541808398026,0.2792878325907426,0.23209064402383575,0.020384795710394286,0.33900282761516887,0.2692324727038023,0.3734585536643312,0.16090550252375196,0.351682168679542,0.44864455496871974,0.4606878095931859,0.30837921638375787,0.3604680670739175,0.31838511700124716,0.14807256570655636,0.4116986537590807,0.2661575778157416,0.2955453682627671,0.29720960940215685
ASL.L,0.28616763242803306,0.07965830419428005,0.44975494802947585,1.0,0.33245936067221166,0.12127717232413118,0.42103028233322437,0.11754592233894572,0.19166302889442663,0.32183687286046686,0.4177602587695552,0.3102699888952539,0.4376561949056028,0.16734218963115038,0.37851100263018345,0.41533156470032356,0.5194808826210575,0.5245100429442608,0.46043183865669074,0.43609542096905624,0.145597971276935,0.46412505487992683,0.3530326536518156,0.2357546972299858,0.5156054810980999,0.09661790919974779,0.4130840011806989,0.22369900094906425,0.1858986610680447,0.6259725090232092,0.21191512052111133,0.4386527695756566,0.07269297929119432,0.292778614912633,0.29152969976431414,0.46538425665949745,0.1593412007316264,0.27469398179432913,0.25373932431912605,0.2998236573307525,0.6230623257145913,0.42678534291511994,0.25474221426145127,0.4996144025007583,0.33461339969300047,0.5885577846613775,0.5969605078351476,0.5124581702322282,0.3304236753327213,0.3447615824151461,0.3682361509373828,0.06458951684149547,0.34525780519443233,0.36296922473797477,0.11916777467003002,0.347733490500047,0.35250335228802854,0.44926537025952135,0.21384022980085224,0.29979332980610135,0.43591547721270935,0.1385844947585447,0.4547136770692648,0.5689862145046544,0.469159260338269,0.19827008324254622,0.2622073611146039,0.2162606233933528,0.0869336627014013,0.16786469384753228,0.34260070464644854,0.21630035133161654,0.23411981297579093,0.37718251792461044,0.3924309484535088,0.3249068460560851,0.27319497986733043,0.33194723815701227,0.3089002133047109,0.4450048165324678,0.2275356179868206,0.4111520016196435,0.44182453917479586,0.09562291276648842,0.5080982670268038,0.5006131284532085,0.5321957858761057,0.39000755457755487,0.4044408481377712,0.3340790959902972,0.33150324708308854,0.3550077795624638,0.21735517599135518,0.5533438739448003,0.38522653648562655,0.31134202094730756,0.13490374742497369,0.5676081454790926,0.4293289454368551,0.325767049980851,0.5689403511569112,0.2889709569255749,0.4770002916671141,0.16459387641795922,0.5739411541030863,0.15598327740858792,0.11567958883539692,0.1282278409277916,0.16396990362302838,0.31392308189294177,0.44237938395889964,0.38653895085645396,0.15125876471338265,0.23851140512670035,0.2458762318502109,0.28944917766306844,0.2092120963177788,0.22092660021475982,0.04666570876387546,0.17956177781905852,0.18419857793653927,0.33048949054720744,0.2525447007258803,0.39045225032547154,0.3740266714850438,0.5263010756801723,0.35997058934682713,0.43090447295106404,0.18073876530839533,0.2749659549435355,0.37614064332801456,0.3125798623389709,0.36079558975384984,0.3966453040831876,0.44329972112547,0.35410602883417575,0.24980035725558813,0.089948899969636,0.3963818640479437,0.2607819111660153,0.41522527772549733,0.22996332961252772,0.3156141705830306,0.4802305379870556,0.594861829380655,0.34186763359979433,0.4310569604186887,0.39644425746193623,0.2345396930294961,0.4537180719416813,0.33805055232737785,0.3497304546420608,0.328408162111027
ATT.L,0.0894105768399639,0.1031645571276538,0.3087123847374077,0.33245936067221166,1.0,0.10234853367820908,0.2621922342149812,0.07577467038903568,0.07257112241619389,0.4002780587501419,0.234274986707779,0.12039837468368857,0.204763938944996,0.054022898033068915,0.2086847022125914,0.42122262626437396,0.3996028640304201,0.3725384335833765,0.3536457122378825,0.2848555253182227,0.09337089949683842,0.24434951503218189,0.37608709135438906,0.13597812215743285,0.27130502440771714,0.1653007084575147,0.28430724316787975,0.14324209944459526,0.14487358906139272,0.3990593697083626,0.1350208016088841,0.2884412908862534,0.09988482363198517,0.14735612389321515,0.16036305357787525,0.24304290629651917,0.09620554370836924,0.17616404910155462,0.18397519043502727,0.1528436244163072,0.36403911078744905,0.44895363950196127,0.19430547435684128,0.44118618875629223,0.3166770512303877,0.3853154528648589,0.38820421746408923,0.4265174793865383,0.18250282968957873,0.19770979126694188,0.20696219863060655,0.08536417655629144,0.21544374294004337,0.3792755982412164,0.14230047766737167,0.2088022010399545,0.22342402176736337,0.24846960758833847,0.1500412134094979,0.1442393991557966,0.23579495695595132,0.07426362459070374,0.31144763440550954,0.38740047244003156,0.4254235579015419,0.17064944675486357,0.059672762060483636,0.14875190865743343,0.088518376667753,0.08391245198172928,0.2511918486579762,0.18811094614777835,0.12415692316647435,0.2959757592548088,0.2274555821468397,0.19882034973136206,0.05086587364945179,0.22775802695254313,0.3855689406442651,0.34545362204692737,0.15016697266559584,0.24341686435755036,0.31610738904687363,0.10274477196496451,0.4693454989386098,0.4073802332818443,0.40019704641431797,0.4251484550936115,0.3164324500228907,0.34373614052025575,0.2185198156622613,0.1830166439628827,0.16061891299720635,0.36091638371615303,0.2728437729095093,0.16107667215085367,0.09908586575148931,0.37610042294946056,0.22380124109825375,0.17503610532749533,0.43757583095082364,0.17875704067941472,0.2744184935609604,0.09820294616003254,0.3536511961655665,0.1356065402122444,0.08064564695645564,0.08887976290982612,0.11950297426222374,0.4084427722803623,0.31002529189602457,0.23503080166200585,0.13144258702637368,0.18125494114295881,0.13030625634235035,0.18721150757813826,0.13033400282063073,0.17288210575164498,0.056673944090035774,0.09655537550475612,0.09596740788401206,0.20587481525345175,0.10472581889437854,0.21682275456190905,0.2478679684554245,0.3042140160884521,0.2745553004289558,0.2865327962043866,0.25985703330791854,0.1732898649420376,0.20363657530149132,0.35213577597941875,0.4089816580069619,0.4001201864596906,0.400405552955476,0.23014331404735638,0.14133452562507656,0.057612075526037594,0.2613241340995582,0.19486518503203318,0.20319090015221983,0.12806279578243318,0.18198913506930314,0.2531836669804098,0.36898708411449715,0.19406061961940577,0.26046147169655104,0.254508359174704,0.15766319578594107,0.21517261328525758,0.15616269502355148,0.21805598163383585,0.19763232387717025
AEP.L,0.053625697886042434,0.01536250552022412,0.12416966484452556,0.12127717232413118,0.10234853367820908,1.0,0.1374820723290812,0.02006598419206677,0.006256200904620379,0.1346977741279405,0.06656517438681889,0.05242749895265117,0.07772238965968879,0.05010530630879961,0.07573835906460158,0.15208804745906931,0.14111371868576578,0.1323337365919915,0.13787302799554635,0.09623142406989478,0.023611354271528013,0.07002306811011828,0.1712228831326759,0.05302668014539862,0.10233638619119513,0.07352982816733378,0.07948914004034034,0.0703140738450991,0.04304874682872521,0.14565478900799028,0.07119933023353882,0.07434005875667693,-0.007061679240487387,0.02721433467932698,0.06691709649241703,0.0996785191648642,0.04215591042269665,0.04978919227485357,0.06554359883089103,0.06645850282575275,0.11509909711882707,0.18511693832609438,0.10429149962802983,0.15973949755451244,0.09457901778911668,0.14918718481760093,0.18027647404014233,0.1876627803770865,0.06639980057786025,0.058079691671465275,0.06491618643738824,0.036091273494812594,0.055282107094750094,0.18697733301421413,0.07843399212443404,0.04395525566215059,0.09235222130402496,0.08804699981063872,0.07456949935019225,0.03203032591960792,0.09024234005478719,0.08107049963441561,0.09742770031791237,0.14968568708141194,0.13571888807206794,0.07917951965719601,0.010273086125304911,0.08111601671659219,0.050961436281418186,0.059160088967206384,0.10992035181527707,0.11649163510595086,0.05839885738824978,0.13224154725359316,0.0992269348698039,0.098935111197066,0.022636506967168294,0.082322169139854,0.1480263728792057,0.1114074980380957,0.0781020535319652,0.11635001051051873,0.09186497517148684,0.018565528752191966,0.14054643214646406,0.13346287362326764,0.15005731465566421,0.14152042863074524,0.1442352730463904,0.12911982159247537,0.0751244381689102,0.0681278389614996,0.04768174160733649,0.14840583917752728,0.06199783996602231,0.08206803314662399,0.08825781625760244,0.15476891797085568,0.0545795344177486,0.07107566023997772,0.14360934451102067,0.037314491537264544,0.11991759271266629,0.1172408062901213,0.15524973755023658,0.06900901023180006,0.038891328489098216,0.06452540348835938,0.023244487851176113,0.16326777162425463,0.09772040715651693,0.0631927239745045,0.03648045666097102,0.13777872345152722,0.07961153713964046,0.06169274599536327,0.09182081536924008,0.05804053821164422,0.008149799595976004,0.0527464309198453,0.02197975546726904,0.06318618310630758,0.08340258056787361,0.04789170574112556,0.06796622630790543,0.11102137099383357,0.09999610635650928,0.11565361731654193,0.07706777850279739,0.03469329884808006,0.06262979384250242,0.13194495005375828,0.13674136677954962,0.16378259074206594,0.19024331858301027,0.14949082036409578,0.06293126005968484,-0.005108441318301264,0.10522293780926029,0.05897884041802373,0.07383676011402765,0.04213912513953042,0.056625749992889524,0.08527134915781569,0.14578336064973607,0.09585024159186024,0.10319262026703474,0.10358168856392629,0.09605695699213905,0.09703322778020788,0.06487656283441251,0.04301143190481748,0.08931734728351329
ASHM.L,0.1649412295851545,0.08041947193058341,0.40326161545909955,0.42103028233322437,0.2621922342149812,0.1374820723290812,1.0,0.08264200376887712,0.10325513278922266,0.272881244684445,0.3308878310321622,0.19503555345216914,0.3446686107411994,0.08894360796483357,0.34893513008300925,0.3617496426448843,0.34020360460895704,0.32547900110319944,0.45521966964747307,0.39949182935241206,0.07012030684646736,0.4143305356645881,0.2693584349438111,0.17318022440196937,0.3199383046580709,0.07432847713971624,0.3272468255013351,0.2264514383390185,0.07765112172642402,0.5022828934930184,0.13396396472407654,0.3662173882307294,0.08333868905617092,0.2063107334477841,0.16070269321785566,0.41209072919171286,0.12242596173297036,0.2468269204232313,0.2496076610980069,0.22848339953952038,0.44728818000537496,0.33821575878332155,0.24567128931721194,0.3911882764222136,0.3134294965793852,0.4766388771497962,0.43960693698382336,0.4186230490643282,0.28611368090956935,0.26126438243144523,0.24657551345203343,0.04386003199244469,0.22550126731843764,0.28350719114824835,0.10010412841375711,0.2859258419794247,0.31952343449662424,0.38433378676280083,0.1375038768573481,0.21546003894986238,0.3904145101434286,0.12728648798572342,0.41588131480463225,0.4012735884416145,0.31731654249894425,0.1660939809475992,0.15587810454700782,0.13574638990915996,0.062227674037232866,0.1964342043448007,0.367482066819935,0.14279134584580208,0.20795826036151707,0.2712499083140961,0.3561523533534222,0.3196605665947289,0.14578751401431395,0.29139281038759907,0.2976135507692808,0.4761304827860474,0.13951777183763778,0.3423092854121188,0.3912781490362483,0.1275948654769461,0.37187631662536186,0.4327931759403217,0.4089710542118567,0.3324919913253476,0.32627315253678757,0.2987243173812083,0.23994958468505653,0.23227138326529337,0.1922717231066653,0.3980302371405397,0.39769776606720425,0.20842056020230396,0.11182055427261166,0.44674365890257783,0.32461173536433924,0.27156686222344023,0.44026736131383004,0.2471886191051841,0.4341632561198547,0.15704756446682894,0.43438426536248337,0.08534801970476759,0.06016732221383962,0.09152887499588282,0.09147511432112074,0.3100564311057595,0.40420613701142655,0.299569637344737,0.09651901496933228,0.1495924175818981,0.18579988477973539,0.2088695108849838,0.15929990639993888,0.19216710969655595,0.022434629084965494,0.14213499804530183,0.11628414894133003,0.27898403413855843,0.15841283125980513,0.3002781870779676,0.3056134363167935,0.33327459579062474,0.33677169623427283,0.3474907625821678,0.15073476359466495,0.19597125757296868,0.2784962860060067,0.29152336708478327,0.3207023691942908,0.3314544683191159,0.35396484175669224,0.31541891273709743,0.23239385294713136,0.026756144087017403,0.37466487155422573,0.21984255996754948,0.32498245147941324,0.15324856715131938,0.3034274707633777,0.41004707980031524,0.42284220276995166,0.2868672889623233,0.4030730800439443,0.3575364176784836,0.17284410828236116,0.35355174342577506,0.23427475013457014,0.29923762009989063,0.2615790666203037
ATYM.L,0.03552934485921722,0.0005409828076471245,0.05007202480025831,0.11754592233894572,0.07577467038903568,0.02006598419206677,0.08264200376887712,1.0,0.010031931230792258,0.06168700286602599,0.08273229807679913,0.06991930397761016,0.07244478215860642,-0.009766334526120439,0.04652623254831625,0.09201763139591768,0.10228959464593629,0.10388281416954179,0.12590879210609315,0.10613596656871918,0.043135832415141344,0.0781396482368543,0.07497492545808067,0.09440478055301511,0.09791979716946654,0.013059250958191184,0.06625359252905906,0.0472114229789897,0.036921160736685055,0.11574344640425754,-0.010464975394283404,0.06542579453027265,0.07977716973514408,0.03361506042212041,0.05877977779568556,0.10140922436770998,0.027958031034708442,0.0707897409286613,0.05932479186716851,0.07561604145692821,0.10170014004811963,0.11989208355815409,0.06598103457500783,0.09190564688587843,0.056466678794557516,0.12064891056272105,0.10739220176363179,0.11486628211184483,0.08259670281639957,0.08631196594094544,0.07048242601807218,0.026146213354216855,0.054725599343748675,0.10147779078816617,0.047331699697796464,0.10474712880233411,0.08987615329709936,0.06110836106776459,0.03107776996821267,0.0718463057350925,0.10285965287447478,0.054684183400463014,0.10656448675096403,0.1379597815700129,0.10746986231433198,0.09794280160908093,0.045843988055330236,0.05459409450280146,0.02128780194428912,0.0653942505456673,0.08761903521182234,0.06832582577366872,0.021730430785079156,0.10762467563473993,0.11044272314216479,0.09237001971173335,0.0574028499545201,0.08611187618553336,0.06582637614980438,0.11675362989577488,0.04872631499829536,0.0799719104912129,0.06926304363505657,0.017431485923164694,0.10133745156020603,0.0751785075850665,0.10070778348653289,0.09081672417969473,0.08515686955791975,0.08431389137605672,0.07152168280338737,0.07472010152435564,0.019018857429398708,0.09382377042389516,0.05810120808005458,0.053629836093463244,0.08028620142454351,0.09581780839053497,0.07824845061537834,0.04269928461986906,0.10676363096606563,0.027283450207440173,0.1013732638487116,0.06061196345156499,0.08512998660182834,0.05450934675174636,0.06439375454914008,0.04333603589226257,0.03751716221404075,0.07511613116270746,0.10493638346328231,0.060288862354667766,0.02180532192244817,0.031963757306356956,0.008293121349163855,0.017731942924759443,0.015506678036623178,0.051787241731016065,0.02835612812396253,0.052469475056425824,0.008541838285297474,0.03898146455104767,0.055623591417176495,0.04650384411361901,0.09186094134327538,0.10466660948896861,0.05488370606868476,0.10054184669123135,0.045685070829144706,0.06004138985387978,0.058190167938864425,0.0925157339128252,0.08892858841847348,0.10225211602129333,0.09900769496474966,0.09619315037739504,0.02918610449951787,0.02051033322153732,0.10050247131592589,0.036267823938525776,0.07848843661818773,0.02970515691322508,0.052814751208047496,0.08011061277488943,0.09803711284153069,0.07928078447026735,0.1084790914358415,0.0874311993809798,0.029659307620780128,0.09853953569010576,0.04394209949146074,0.059044658966606635,0.07786661267335107
AVON.L,0.13663607347559464,0.046011505307160215,0.13342445447528758,0.19166302889442663,0.07257112241619389,0.006256200904620379,0.10325513278922266,0.010031931230792258,1.0,0.09757375858176835,0.08976615072799472,0.06169321814875574,0.11005851098801563,0.052529638266008156,0.12401487339810134,0.11314692257024259,0.11822305880607024,0.12456170976531436,0.11909182740878886,0.12539371412272107,0.007827738898008675,0.12427606447529012,0.08932613501030427,0.09694650629734691,0.1590478714856124,0.059631865554880537,0.10805228688386209,0.09563124608939837,-0.003763399058508373,0.1605949236262347,0.020751972681116608,0.0788887427449857,-0.03249151346437029,0.12222654945537396,0.06367769066347796,0.1393389212039849,0.058087263721456235,0.05528055623264092,0.05719377874928766,0.057710901744094406,0.14424006007309248,0.11644173755999683,0.0412362473890208,0.13735024207873475,0.13643813327664367,0.14016014938972468,0.16734471746989943,0.09410813947077945,0.10740163298711071,0.11335009329392039,0.08320012488471965,0.03857285944022664,0.08835122802910006,0.11198320859409829,0.029379136100144292,0.08655591957985517,0.0715786464597228,0.1385019033189369,0.05321110087188355,0.07757513308258793,0.1063917035498103,0.036586923032193096,0.10276201753220572,0.14385698395611796,0.09791520695388682,0.08950730125559876,0.05843592971008391,0.0339894927985566,0.010828376854904275,0.05361178510741788,0.10985717647316075,0.0789707616954356,0.06739450337704063,0.12606717107656282,0.1371275559200319,0.09499732140366296,0.08326895592381155,0.05196038895738239,0.08110734434756146,0.1219719787856947,0.06280001977296748,0.11324685778009086,0.11573197069015603,0.07219642663555817,0.120087580647782,0.1284789919538336,0.14735263368444826,0.1385518058952456,0.11210912477950476,0.11224367482439117,0.10134778524701603,0.04292155548669939,0.04212040985767189,0.15655021449756212,0.09492649796532225,0.07587810448335464,0.062356994029842586,0.1478526496038595,0.12591904124046444,0.09314447223298927,0.14920097990089948,0.07004680292530763,0.13668970256426538,0.047166208186416994,0.15870579127459628,0.030464679249081535,0.03468382921482648,0.03856207154941997,0.04708594711447205,0.10959281149550273,0.14669845733290066,0.12369371697723981,0.0592775996760367,0.06483255077767372,0.04274236243634321,0.056234962684576235,0.09311891978403802,0.08800320203814466,0.03155299678782969,0.055467615210368804,0.031958339670948195,0.08272664829002678,0.03714941967937097,0.10019988967017228,0.1294647981532034,0.1118616884781664,0.09516313786293235,0.1196645884315079,0.050921574976463116,0.10377739716135422,0.12165968246094112,0.06738750548723181,0.12645576753616047,0.0736918626863704,0.11232745322035532,0.13624590718655424,0.04275538019067954,0.03122861655414922,0.13293648289335327,0.10273240842181561,0.18780494385692678,0.021350901531974498,0.06985801174247303,0.15960965937506533,0.13852045736596366,0.09003369329086612,0.12907978102650416,0.11469617891329115,0.17243824296173949,0.11125458048361275,0.06422654653047935,0.0862081857192093,0.04962703759034402
