MDS1,MDS2,MDS3,Cluster
-0.10855500781377601,-0.030166923293894178,0.1453817664401098,0
0.07024976621852477,-0.10057581155831055,0.13851122636254956,0
-0.04776698665147387,-0.09872815581743442,0.14639973788136604,0
-0.024285328879835463,-0.06540773133936661,0.16936282549009385,0
0.024292327469368956,-0.07644657899037624,0.16340029152410945,0
-0.13666301181581245,0.09699142852142767,-0.09733841563508876,1
0.040344778946697975,-0.10229054306794143,0.14752143952357946,0
0.036614032543522766,-0.13448386499049717,0.12090445163943328,0
-0.070639376795353,0.12383277224577287,0.001553702769300739,1
-0.06080564499670456,0.10574476349197368,-0.11387866536627657,1
-0.013709315722569637,-0.1650616700743413,0.07002744011461264,0
-0.15855510116186328,0.10258706795823828,0.012464300960935471,1
-0.04826688363711221,0.15786379102576922,-0.0831610875308986,1
0.1634022157055767,-0.03711448244665808,0.028703050098238262,2
0.01903940229923513,0.14853091393288445,-0.08307961325779188,1
0.02212143398087901,0.19473699534968858,-0.048420541221509864,1
0.03067621027178353,0.15127215057479423,-0.12047161293417472,3
-0.08627643236685228,0.015145205089543543,-0.1359137161956224,3
-0.14815042960653982,-0.0931573072619612,-0.09872749104148207,3
-0.141477898125774,-0.06290202362717351,-0.09686165105341428,3
0.1287329172915106,0.11199211452919865,-0.02781162995883749,2
0.16488065559880463,0.08689915460828944,0.07138267300858168,2
-0.13508361942366048,-0.01768700315986491,0.12295228200656567,0
0.12448815071499728,-0.14376725987192013,-0.008333461135467393,0
0.12119666206086593,-0.12662144812518963,0.07054304127925523,0
-0.16935479711269955,0.029374076123149365,0.0659991279003745,1
-0.08378751165242601,-0.13370361635865366,0.06251254929784748,0
-0.008297169910002566,-0.08803634830602293,0.16053583378208866,0
-0.032867910217845436,0.15391338528394852,0.11703943128566456,1
-0.022658522451207783,0.14670775889336846,-0.10325357090629345,1
0.01264694475086814,0.11153249805176983,-0.10955140657124211,3
0.053971871480557446,0.0629626014909848,-0.09361652501600186,3
-0.13192282793045873,-0.02123884937851134,-0.11934988681136048,3
-0.007314816499144838,-0.14974159274602464,-0.023501468264447413,0
-0.0919591698150907,0.1472350092066247,0.08497470552311367,1
-0.015624522687438342,0.16207421689414436,-0.07530780235862447,1
0.05398621029397342,-0.056543922808902275,-0.16621274886899642,3
0.09254958191056378,-0.08756427066214044,-0.13776961232258084,3
0.0817811898965134,0.10647920869182763,-0.06071026326958712,2
-0.08336771757755584,-0.038585092672888364,-0.1597376862744848,3
-0.2033782817969675,-0.24337807534387426,-0.007618177373173555,0
-0.20363723409466808,-0.20873360682387246,-0.026346534278491596,0
-0.057449970398691715,-0.08643295600578392,-0.12886437877163207,3
-0.05692663602789105,-0.027481312587877914,-0.1158583998823128,3
-0.0003945940377316043,0.04859127285503694,0.184655582442848,2
0.150305134970036,0.0073904206247026915,0.09663407971985552,2
-0.0364081430653538,0.09336548645813263,0.14533525223946253,1
-0.032573958816734715,0.15221243706367787,-0.04811785049499568,1
0.023278308755491948,0.11341299538865462,-0.1397917903623638,3
-0.0877502036891018,-0.0036940498933857382,-0.15763648519366508,3
-0.13611312018177282,-0.09977703761321095,-0.1407010858598091,3
-0.15004428889530994,-0.12751845510444101,-0.11150521143223953,3
-0.14732307632771371,-0.07659195797650088,-0.1226329011893361,3
-0.04863311354158243,0.06498806734310321,-0.09644146881867573,3
0.11640107052157793,-0.007663615658438087,0.011598585927903547,2
-0.09662973048193661,0.14239115794873747,0.0034260593932995066,1
0.0696388414443305,0.16373643866087523,-0.027522460190975633,2
0.0116829270157707,0.17994219738215178,-0.02179504363316076,1
0.03365239657426549,0.12526375074286716,0.01934827010891124,2
0.039833729168747695,0.17101612785131506,0.05151685483141162,2
-0.11980573353103377,-0.1848247634802065,-0.04915986814236718,0
-0.21648278042863525,-0.21354091345415516,0.07085880087262854,0
-0.2329053905335648,-0.19727562976933963,0.07372260530749068,0
-0.12833675699709632,0.02366267969378464,-0.11518336164047338,3
-0.04301284195571995,0.1615235260772658,0.07412423672007586,1
0.0022439769247934254,0.15478303374897684,0.10915323355106622,1
0.11203376636740921,0.005316399585192234,0.15347412947054032,2
-0.03202904565387791,0.17120714242332608,0.036869987445828915,1
-0.08390608569884682,0.17165933823466142,0.08545284753451007,1
0.11484847362690812,0.15811981826634539,-0.0444028348968668,2
0.08187559252277603,0.1397987947986169,-0.07707484306085523,2
0.07405149619326572,0.1615440111682908,-0.05316741473130358,2
0.1115153837096318,0.1188092793685155,0.06707721002548946,2
0.11333308507710142,0.13352406234205044,0.11912518476423778,2
0.05394128065222363,0.1427924297727443,0.18496853905628638,2
0.05802396350171341,0.11109026433292239,0.18590145606676595,2
0.016164773890397076,0.12916300774459988,0.16591366893005588,2
0.010199156784715547,0.09989454945156338,0.1882806859157593,2
0.021932375785389466,0.1760337115960314,0.10254684843725452,2
-0.0007632533533969002,0.18861013164013807,0.08445863736480978,1
0.040363945978862135,0.04038113209600118,0.19326921954883164,2
0.03979378585078588,0.06419434302527072,0.1662846206313286,2
0.052495223225153695,0.17809939468688035,0.024361702137725746,2
0.1331078116820958,-0.03304472739866583,0.12225825830003889,2
0.149040152925517,0.1347372702485178,0.028383419777966917,2
-0.09860056942270498,0.16401751527501843,-0.048531210820769735,1
0.07396378366378172,0.1227512835160784,-0.1327490577053485,3
0.09486201437662428,0.1660728448988046,0.08324459230736624,2
-0.09851609766114763,-0.11348911284980862,0.09008591777829986,0
0.0736093336971448,0.08154179985305265,0.1020841474183142,2
0.1262734736588927,-0.06346293856794866,0.05873735712395114,2
-0.05341426446442224,0.15528039230255472,-0.0034395717336040076,1
-0.06423442986388629,0.12180592138110351,0.1267374363335241,1
-0.030626013224040533,0.11886890077990135,0.14013383911474386,1
0.09627755057085476,0.08171522739732442,0.15798298878818132,2
0.09206691657279638,0.052489382373055816,0.1792439458199633,2
0.10209529594408386,0.04898404916838154,0.12847431481352264,2
0.06711219473518015,0.1334836112941939,0.07807074157219238,2
0.04706006289476256,0.13080169187037713,0.1173889151935192,2
-0.02293554723106254,0.0902657671128969,0.18859968289492726,1
0.09808510434610215,0.019911027487010183,0.2022885851004317,2
0.14225099761059168,0.0716856517599748,0.09975619310002706,2
-0.1787683776015416,-0.12000043968365852,-0.055391697265818406,0
-0.1462956049118535,-0.14130284695226916,-0.039677413488619244,0
0.14459519450003333,0.07079972386225634,0.0025536192651500512,2
0.15942496264127706,0.0427393842771621,-0.07093718430238441,2
0.1762514000632983,-0.08535376187941443,0.005265618989953483,2
-0.015468578087607253,0.18660276274905813,0.0018256206006305197,1
0.14534307415230835,0.04480078060105184,0.11486630315341428,2
0.15475820376512214,0.032539959894003816,0.06503198691952805,2
0.012820766149487652,0.15749927858893395,-0.002933477641019203,1
-0.0516454530144351,0.048576373575194585,0.06637798833658229,1
-0.043738245563159715,0.02583298404929491,0.14197431087807438,1
0.15323555213010687,0.09959163972589374,0.030752627902371286,2
0.1336925824092406,0.1322682677297827,0.05504909079453419,2
0.1608512527280592,-0.03568869749717911,0.09922172093894413,2
0.055203727231209136,0.004406255570889833,0.17595280636603133,2
0.08208156231501423,0.19263078651515753,0.05888548359480671,2
0.10562522928912414,0.1722882737777407,0.015856469996740324,2
-0.15935658054282317,0.061928455186420726,0.10581571682213774,1
-0.10393250028110614,-0.11839217837122745,-0.04742671834419025,0
-0.03916737853819245,0.09403330160384944,-0.14147407295949577,3
-0.08776708445027294,0.17779031486012808,0.04458529737579675,1
